trunkId, iteration, wTCost, branchesCount, splits, costOfThisIterOnly, loadedFor, avgK
1629,103,0,4,0,0,103,1
2559,103,0,4,0,0,103,1
1211,103,0,2,0,0,103,1
1382,103,0,2,0,0,103,1
2618,103,0,4,0,0,103,1
1869,103,0,5,0,0,103,1
2113,103,0,4,0,0,103,1
1644,103,0,4,0,0,103,1
2783,103,0,5,1,0,103,1.25
2814,103,0,4,0,0,103,1
2816,103,0,4,0,0,103,1
2808,103,0,6,0,0,103,1
2835,103,0,3,0,0,103,1
1781,103,0,3,1,0,103,1.5
1804,103,0,3,0,0,103,1
1907,103,0,6,0,0,103,1
1928,103,0,2,0,0,103,1
2026,103,0,2,0,0,103,1
2247,103,0,3,0,0,103,1
2255,103,0,10,1,0,103,1.11111111111111
2320,103,0,4,0,0,103,1
2382,103,0,2,0,0,103,1
2383,103,0,7,1,0,103,1.16666666666667
2386,103,0,4,1,0,103,1.33333333333333
2396,103,0,2,0,0,103,1
2414,103,0,4,0,0,103,1
2610,103,0,5,2,0,103,1.66666666666667
2674,103,0,3,1,0,103,1.5
2676,103,0,4,0,0,103,1
2701,103,0,3,1,0,103,1.5
2711,103,0,2,0,0,103,1
2773,103,0,3,0,0,103,1
2393,103,1824,6,0,2,78,1
321,103,58,2,0,13,5,1
157,103,25,3,0,0,4,1
382,103,0,4,0,0,4,1
1316,103,12,3,0,0,4,1
126,103,8,3,0,8,2,1
186,103,0,2,0,0,2,1
871,103,99,2,0,22,2,1
1926,103,39,3,0,28,2,1
2184,103,72,5,1,2,2,1.25
2723,103,26,2,0,0,2,1
544,103,11,2,0,4,1,1
1233,103,29,4,0,7,1,1
1512,103,12,2,0,6,1,1
2339,103,27,4,0,1,1,1
2613,103,100,4,1,48,1,1.33333333333333
2657,103,0,2,0,0,1,1
1542,104,0,80,11,0,104,1.15942028985507
75,104,0,4,0,0,104,1
80,104,0,2,0,0,104,1
205,104,0,3,0,0,104,1
206,104,0,2,0,0,104,1
223,104,0,2,0,0,104,1
241,104,0,3,1,0,104,1.5
1351,104,0,12,2,0,104,1.2
464,104,0,5,1,0,104,1.25
500,104,0,2,0,0,104,1
1117,104,0,6,2,0,104,1.5
656,104,0,2,0,0,104,1
725,104,0,8,1,0,104,1.14285714285714
791,104,0,3,0,0,104,1
1592,104,0,8,0,0,104,1
848,104,0,6,1,0,104,1.2
1604,104,0,3,0,0,104,1
923,104,0,3,0,0,104,1
941,104,0,13,3,0,104,1.3
2027,104,0,13,2,0,104,1.18181818181818
1034,104,0,2,0,0,104,1
1778,104,0,3,0,0,104,1
1045,104,5787,3,0,29,104,1
1097,104,0,4,0,0,104,1
1625,104,0,3,0,0,104,1
1137,104,0,2,0,0,104,1
1172,104,0,2,0,0,104,1
1626,104,0,13,2,0,104,1.18181818181818
1629,104,0,4,0,0,104,1
2559,104,0,4,0,0,104,1
1211,104,0,2,0,0,104,1
1382,104,0,2,0,0,104,1
2618,104,0,4,0,0,104,1
1869,104,0,5,0,0,104,1
2113,104,0,4,0,0,104,1
1644,104,0,4,0,0,104,1
2783,104,0,5,1,0,104,1.25
2814,104,0,4,0,0,104,1
2816,104,0,4,0,0,104,1
2808,104,0,6,0,0,104,1
2835,104,0,3,0,0,104,1
1781,104,0,3,1,0,104,1.5
1804,104,0,3,0,0,104,1
1907,104,0,6,0,0,104,1
1928,104,0,2,0,0,104,1
2026,104,0,2,0,0,104,1
2247,104,0,3,0,0,104,1
2255,104,0,10,1,0,104,1.11111111111111
2320,104,0,4,0,0,104,1
2382,104,0,2,0,0,104,1
2383,104,0,7,1,0,104,1.16666666666667
2386,104,0,4,1,0,104,1.33333333333333
2396,104,0,2,0,0,104,1
2414,104,0,4,0,0,104,1
2610,104,0,5,2,0,104,1.66666666666667
2674,104,0,3,1,0,104,1.5
2676,104,0,4,0,0,104,1
2701,104,0,3,1,0,104,1.5
2711,104,0,2,0,0,104,1
2773,104,0,3,0,0,104,1
2393,104,1826,6,0,2,79,1
321,104,76,2,0,18,6,1
544,104,53,5,0,17,2,1
382,104,0,4,0,0,5,1
126,104,48,5,1,16,3,1.25
1316,104,12,2,0,0,5,1
1987,104,0,6,0,0,3,1
2172,104,0,4,0,0,5,1
186,104,0,2,0,0,3,1
2613,104,137,2,0,37,2,1
65,104,14,7,0,14,1,1
1046,104,6,2,0,6,1,1
1873,104,14,2,0,7,1,1
143,104,5,3,0,5,0,1
1542,105,0,80,11,0,105,1.15942028985507
75,105,0,4,0,0,105,1
80,105,0,2,0,0,105,1
205,105,0,3,0,0,105,1
206,105,0,2,0,0,105,1
223,105,0,2,0,0,105,1
241,105,0,3,1,0,105,1.5
1351,105,0,12,2,0,105,1.2
464,105,0,5,1,0,105,1.25
500,105,0,2,0,0,105,1
1117,105,0,6,2,0,105,1.5
656,105,0,2,0,0,105,1
725,105,0,8,1,0,105,1.14285714285714
791,105,0,3,0,0,105,1
1592,105,0,8,0,0,105,1
848,105,0,6,1,0,105,1.2
1604,105,0,3,0,0,105,1
923,105,0,3,0,0,105,1
941,105,0,13,3,0,105,1.3
2027,105,0,13,2,0,105,1.18181818181818
1034,105,0,2,0,0,105,1
1778,105,0,3,0,0,105,1
1045,105,5821,3,0,34,105,1
1097,105,0,4,0,0,105,1
1625,105,0,3,0,0,105,1
1137,105,0,2,0,0,105,1
1172,105,0,2,0,0,105,1
1626,105,0,13,2,0,105,1.18181818181818
1629,105,0,4,0,0,105,1
2559,105,0,4,0,0,105,1
1211,105,0,2,0,0,105,1
1382,105,0,2,0,0,105,1
2618,105,0,4,0,0,105,1
1869,105,0,5,0,0,105,1
2113,105,0,4,0,0,105,1
1644,105,0,4,0,0,105,1
2783,105,0,5,1,0,105,1.25
2814,105,0,4,0,0,105,1
2816,105,0,4,0,0,105,1
2808,105,0,6,0,0,105,1
2835,105,0,3,0,0,105,1
1781,105,0,3,1,0,105,1.5
1804,105,0,3,0,0,105,1
1907,105,0,6,0,0,105,1
1928,105,0,2,0,0,105,1
2026,105,0,2,0,0,105,1
2247,105,0,3,0,0,105,1
2255,105,0,10,1,0,105,1.11111111111111
2320,105,0,4,0,0,105,1
2382,105,0,2,0,0,105,1
2383,105,0,7,1,0,105,1.16666666666667
2386,105,0,4,1,0,105,1.33333333333333
2396,105,0,2,0,0,105,1
2414,105,0,4,0,0,105,1
2610,105,0,5,2,0,105,1.66666666666667
2674,105,0,3,1,0,105,1.5
2676,105,0,4,0,0,105,1
2701,105,0,3,1,0,105,1.5
2711,105,0,2,0,0,105,1
2773,105,0,3,0,0,105,1
2393,105,1844,6,0,18,80,1
321,105,94,2,0,18,7,1
387,105,5,8,0,0,1,1
126,105,64,6,1,16,4,1.2
544,105,15,2,0,2,3,1
2613,105,176,2,0,39,3,1
1640,105,0,2,0,0,2,1
148,105,16,6,0,11,1,1
1542,106,0,80,11,0,106,1.15942028985507
75,106,0,4,0,0,106,1
80,106,0,2,0,0,106,1
205,106,0,3,0,0,106,1
206,106,0,2,0,0,106,1
223,106,0,2,0,0,106,1
241,106,0,3,1,0,106,1.5
1351,106,0,12,2,0,106,1.2
464,106,0,5,1,0,106,1.25
500,106,0,2,0,0,106,1
1117,106,0,6,2,0,106,1.5
656,106,0,2,0,0,106,1
725,106,0,8,1,0,106,1.14285714285714
791,106,0,3,0,0,106,1
1592,106,0,8,0,0,106,1
848,106,0,6,1,0,106,1.2
1604,106,0,3,0,0,106,1
923,106,0,3,0,0,106,1
941,106,0,13,3,0,106,1.3
2027,106,0,13,2,0,106,1.18181818181818
1034,106,0,2,0,0,106,1
1778,106,0,3,0,0,106,1
1045,106,5847,3,0,26,106,1
1097,106,0,4,0,0,106,1
1625,106,0,3,0,0,106,1
1137,106,0,2,0,0,106,1
1172,106,0,2,0,0,106,1
1626,106,0,13,2,0,106,1.18181818181818
1629,106,0,4,0,0,106,1
2559,106,0,4,0,0,106,1
1211,106,0,2,0,0,106,1
1382,106,0,2,0,0,106,1
2618,106,0,4,0,0,106,1
1869,106,0,5,0,0,106,1
2113,106,0,4,0,0,106,1
1644,106,0,4,0,0,106,1
2783,106,0,5,1,0,106,1.25
2814,106,0,4,0,0,106,1
2816,106,0,4,0,0,106,1
2808,106,0,6,0,0,106,1
2835,106,0,3,0,0,106,1
1781,106,0,3,1,0,106,1.5
1804,106,0,3,0,0,106,1
1907,106,0,6,0,0,106,1
1928,106,0,2,0,0,106,1
2026,106,0,2,0,0,106,1
2247,106,0,3,0,0,106,1
2255,106,0,10,1,0,106,1.11111111111111
2320,106,0,4,0,0,106,1
2382,106,0,2,0,0,106,1
2383,106,0,7,1,0,106,1.16666666666667
2386,106,0,4,1,0,106,1.33333333333333
2396,106,0,2,0,0,106,1
2414,106,0,4,0,0,106,1
2610,106,0,5,2,0,106,1.66666666666667
2674,106,0,3,1,0,106,1.5
2676,106,0,4,0,0,106,1
2701,106,0,3,1,0,106,1.5
2711,106,0,2,0,0,106,1
2773,106,0,3,0,0,106,1
2393,106,1862,6,0,18,81,1
126,106,64,5,1,0,5,1.25
1335,106,14,4,0,0,4,1
2613,106,204,4,1,28,4,1.33333333333333
143,106,16,3,0,0,2,1
815,106,12,4,0,6,1,1
1542,107,0,80,11,0,107,1.15942028985507
75,107,0,4,0,0,107,1
80,107,0,2,0,0,107,1
205,107,0,3,0,0,107,1
206,107,0,2,0,0,107,1
223,107,0,2,0,0,107,1
241,107,0,3,1,0,107,1.5
1351,107,0,12,2,0,107,1.2
464,107,0,5,1,0,107,1.25
500,107,0,2,0,0,107,1
1117,107,0,6,2,0,107,1.5
656,107,0,2,0,0,107,1
725,107,0,8,1,0,107,1.14285714285714
791,107,0,3,0,0,107,1
1592,107,0,8,0,0,107,1
848,107,0,6,1,0,107,1.2
1604,107,0,3,0,0,107,1
923,107,0,3,0,0,107,1
941,107,0,13,3,0,107,1.3
2027,107,0,13,2,0,107,1.18181818181818
1034,107,0,2,0,0,107,1
1778,107,0,3,0,0,107,1
1045,107,5873,3,0,26,107,1
1097,107,0,4,0,0,107,1
1625,107,0,3,0,0,107,1
1137,107,0,2,0,0,107,1
1172,107,0,2,0,0,107,1
1626,107,0,13,2,0,107,1.18181818181818
1629,107,0,4,0,0,107,1
2559,107,0,4,0,0,107,1
1211,107,0,2,0,0,107,1
1382,107,0,2,0,0,107,1
2618,107,0,4,0,0,107,1
1869,107,0,5,0,0,107,1
2113,107,0,4,0,0,107,1
1644,107,0,4,0,0,107,1
2783,107,0,5,1,0,107,1.25
2814,107,0,4,0,0,107,1
2816,107,0,4,0,0,107,1
2808,107,0,6,0,0,107,1
2835,107,0,3,0,0,107,1
1781,107,0,3,1,0,107,1.5
1804,107,0,3,0,0,107,1
1907,107,0,6,0,0,107,1
1928,107,0,2,0,0,107,1
2026,107,0,2,0,0,107,1
2247,107,0,3,0,0,107,1
2255,107,0,10,1,0,107,1.11111111111111
2320,107,0,4,0,0,107,1
2382,107,0,2,0,0,107,1
2383,107,0,7,1,0,107,1.16666666666667
2386,107,0,4,1,0,107,1.33333333333333
2396,107,0,2,0,0,107,1
2414,107,0,4,0,0,107,1
2610,107,0,5,2,0,107,1.66666666666667
2674,107,0,3,1,0,107,1.5
2676,107,0,4,0,0,107,1
2701,107,0,3,1,0,107,1.5
2711,107,0,2,0,0,107,1
2773,107,0,3,0,0,107,1
2393,107,1874,6,0,12,82,1
126,107,71,7,1,7,6,1.16666666666667
1335,107,14,4,0,0,5,1
2613,107,260,2,0,57,5,1
387,107,24,4,0,5,3,1
1076,107,130,5,1,72,3,1.25
1605,107,0,6,0,0,2,1
1165,107,74,2,0,37,1,1
1849,107,29,3,0,0,1,1
1917,107,0,3,0,0,1,1
2488,107,97,6,0,72,1,1
2795,107,0,3,0,0,1,1
1542,108,0,80,11,0,108,1.15942028985507
75,108,0,4,0,0,108,1
80,108,0,2,0,0,108,1
205,108,0,3,0,0,108,1
206,108,0,2,0,0,108,1
223,108,0,2,0,0,108,1
241,108,0,3,1,0,108,1.5
1351,108,0,12,2,0,108,1.2
464,108,0,5,1,0,108,1.25
500,108,0,2,0,0,108,1
1117,108,0,6,2,0,108,1.5
656,108,0,2,0,0,108,1
725,108,0,8,1,0,108,1.14285714285714
791,108,0,3,0,0,108,1
1592,108,0,8,0,0,108,1
848,108,0,6,1,0,108,1.2
1604,108,0,3,0,0,108,1
923,108,0,3,0,0,108,1
941,108,0,13,3,0,108,1.3
2027,108,0,13,2,0,108,1.18181818181818
1034,108,0,2,0,0,108,1
1778,108,0,3,0,0,108,1
1045,108,5896,3,0,23,108,1
1097,108,0,4,0,0,108,1
1625,108,0,3,0,0,108,1
1137,108,0,2,0,0,108,1
1172,108,0,2,0,0,108,1
1626,108,0,13,2,0,108,1.18181818181818
1629,108,0,4,0,0,108,1
2559,108,0,4,0,0,108,1
1211,108,0,2,0,0,108,1
1382,108,0,2,0,0,108,1
2618,108,0,4,0,0,108,1
1869,108,0,5,0,0,108,1
2113,108,0,4,0,0,108,1
1644,108,0,4,0,0,108,1
2783,108,0,5,1,0,108,1.25
2814,108,0,4,0,0,108,1
2816,108,0,4,0,0,108,1
2808,108,0,6,0,0,108,1
2835,108,0,3,0,0,108,1
1781,108,0,3,1,0,108,1.5
1804,108,0,3,0,0,108,1
1907,108,0,6,0,0,108,1
1928,108,0,2,0,0,108,1
2026,108,0,2,0,0,108,1
2247,108,0,3,0,0,108,1
2255,108,0,10,1,0,108,1.11111111111111
2320,108,0,4,0,0,108,1
2382,108,0,2,0,0,108,1
2383,108,0,7,1,0,108,1.16666666666667
2386,108,0,4,1,0,108,1.33333333333333
2396,108,0,2,0,0,108,1
2414,108,0,4,0,0,108,1
2610,108,0,5,2,0,108,1.66666666666667
2674,108,0,3,1,0,108,1.5
2676,108,0,4,0,0,108,1
2701,108,0,3,1,0,108,1.5
2711,108,0,2,0,0,108,1
2773,108,0,3,0,0,108,1
2393,108,1886,6,0,12,83,1
1335,108,14,4,0,0,6,1
2613,108,296,2,0,36,6,1
562,108,0,6,0,0,2,1
1849,108,39,4,0,10,2,1
292,108,0,2,0,0,1,1
532,108,60,6,0,30,1,1
1096,108,27,2,0,8,1,1
1227,108,0,2,0,0,1,1
1641,108,36,2,0,18,1,1
1542,109,0,80,11,0,109,1.15942028985507
75,109,0,4,0,0,109,1
80,109,0,2,0,0,109,1
205,109,0,3,0,0,109,1
206,109,0,2,0,0,109,1
223,109,0,2,0,0,109,1
241,109,0,3,1,0,109,1.5
1351,109,0,12,2,0,109,1.2
464,109,0,5,1,0,109,1.25
500,109,0,2,0,0,109,1
1117,109,0,6,2,0,109,1.5
656,109,0,2,0,0,109,1
725,109,0,8,1,0,109,1.14285714285714
791,109,0,3,0,0,109,1
1592,109,0,8,0,0,109,1
848,109,0,6,1,0,109,1.2
1604,109,0,3,0,0,109,1
923,109,0,3,0,0,109,1
941,109,0,13,3,0,109,1.3
2027,109,0,13,2,0,109,1.18181818181818
1034,109,0,2,0,0,109,1
1778,109,0,3,0,0,109,1
1045,109,5919,3,0,23,109,1
1097,109,0,4,0,0,109,1
1625,109,0,3,0,0,109,1
1137,109,0,2,0,0,109,1
1172,109,0,2,0,0,109,1
1626,109,0,13,2,0,109,1.18181818181818
1629,109,0,4,0,0,109,1
2559,109,0,4,0,0,109,1
1211,109,0,2,0,0,109,1
1382,109,0,2,0,0,109,1
2618,109,0,4,0,0,109,1
1869,109,0,5,0,0,109,1
2113,109,0,4,0,0,109,1
1644,109,0,4,0,0,109,1
2783,109,0,5,1,0,109,1.25
2814,109,0,4,0,0,109,1
2816,109,0,4,0,0,109,1
2808,109,0,6,0,0,109,1
2835,109,0,3,0,0,109,1
1781,109,0,3,1,0,109,1.5
1804,109,0,3,0,0,109,1
1907,109,0,6,0,0,109,1
1928,109,0,2,0,0,109,1
2026,109,0,2,0,0,109,1
2247,109,0,3,0,0,109,1
2255,109,0,10,1,0,109,1.11111111111111
2320,109,0,4,0,0,109,1
2382,109,0,2,0,0,109,1
2383,109,0,7,1,0,109,1.16666666666667
2386,109,0,4,1,0,109,1.33333333333333
2396,109,0,2,0,0,109,1
2414,109,0,4,0,0,109,1
2610,109,0,5,2,0,109,1.66666666666667
2674,109,0,3,1,0,109,1.5
2676,109,0,4,0,0,109,1
2701,109,0,3,1,0,109,1.5
2711,109,0,2,0,0,109,1
2773,109,0,3,0,0,109,1
1335,109,14,4,0,0,7,1
54,109,0,2,0,0,3,1
562,109,3,6,0,3,3,1
931,109,18,2,0,11,3,1
292,109,0,4,0,0,2,1
1227,109,0,2,0,0,2,1
1641,109,36,2,0,0,2,1
1512,109,28,2,0,14,1,1
1542,110,0,80,11,0,110,1.15942028985507
75,110,0,4,0,0,110,1
80,110,0,2,0,0,110,1
205,110,0,3,0,0,110,1
206,110,0,2,0,0,110,1
223,110,0,2,0,0,110,1
241,110,0,3,1,0,110,1.5
1351,110,0,12,2,0,110,1.2
464,110,0,5,1,0,110,1.25
500,110,0,2,0,0,110,1
1117,110,0,6,2,0,110,1.5
656,110,0,2,0,0,110,1
725,110,0,8,1,0,110,1.14285714285714
791,110,0,3,0,0,110,1
1592,110,0,8,0,0,110,1
848,110,0,6,1,0,110,1.2
1604,110,0,3,0,0,110,1
923,110,0,3,0,0,110,1
941,110,0,13,3,0,110,1.3
2027,110,0,13,2,0,110,1.18181818181818
1034,110,0,2,0,0,110,1
1778,110,0,3,0,0,110,1
1045,110,5940,3,0,21,110,1
1097,110,0,4,0,0,110,1
1625,110,0,3,0,0,110,1
1137,110,0,2,0,0,110,1
1172,110,0,2,0,0,110,1
1626,110,0,13,2,0,110,1.18181818181818
1629,110,0,4,0,0,110,1
2559,110,0,4,0,0,110,1
1211,110,0,2,0,0,110,1
1382,110,0,2,0,0,110,1
2618,110,0,4,0,0,110,1
1869,110,0,5,0,0,110,1
2113,110,0,4,0,0,110,1
1644,110,0,4,0,0,110,1
2783,110,0,5,1,0,110,1.25
2814,110,0,4,0,0,110,1
2816,110,0,4,0,0,110,1
2808,110,0,6,0,0,110,1
2835,110,0,3,0,0,110,1
1781,110,0,3,1,0,110,1.5
1804,110,0,3,0,0,110,1
1907,110,0,6,0,0,110,1
1928,110,0,2,0,0,110,1
2026,110,0,2,0,0,110,1
2247,110,0,3,0,0,110,1
2255,110,0,10,1,0,110,1.11111111111111
2320,110,0,4,0,0,110,1
2382,110,0,2,0,0,110,1
2383,110,0,7,1,0,110,1.16666666666667
2386,110,0,4,1,0,110,1.33333333333333
2396,110,0,2,0,0,110,1
2414,110,0,4,0,0,110,1
2610,110,0,5,2,0,110,1.66666666666667
2674,110,0,3,1,0,110,1.5
2676,110,0,4,0,0,110,1
2701,110,0,3,1,0,110,1.5
2711,110,0,2,0,0,110,1
2773,110,0,3,0,0,110,1
1342,110,21,2,0,14,5,1
1605,110,14,6,0,10,5,1
562,110,0,3,0,0,4,1
292,110,0,4,0,0,3,1
1640,110,36,3,0,0,1,1
2482,110,0,2,0,0,2,1
165,110,14,2,0,5,1,1
277,110,31,4,0,31,1,1
1757,110,34,10,0,14,1,1
1542,111,0,80,11,0,111,1.15942028985507
75,111,0,4,0,0,111,1
80,111,0,2,0,0,111,1
205,111,0,3,0,0,111,1
206,111,0,2,0,0,111,1
223,111,0,2,0,0,111,1
241,111,0,3,1,0,111,1.5
1351,111,0,12,2,0,111,1.2
464,111,0,5,1,0,111,1.25
500,111,0,2,0,0,111,1
1117,111,0,6,2,0,111,1.5
656,111,0,2,0,0,111,1
725,111,0,8,1,0,111,1.14285714285714
791,111,0,3,0,0,111,1
1592,111,0,8,0,0,111,1
848,111,0,6,1,0,111,1.2
1604,111,0,3,0,0,111,1
923,111,0,3,0,0,111,1
941,111,0,13,3,0,111,1.3
2027,111,0,13,2,0,111,1.18181818181818
1034,111,0,2,0,0,111,1
1778,111,0,3,0,0,111,1
1045,111,5961,3,0,21,111,1
1097,111,0,4,0,0,111,1
1625,111,0,3,0,0,111,1
1137,111,0,2,0,0,111,1
1172,111,0,2,0,0,111,1
1626,111,0,13,2,0,111,1.18181818181818
1629,111,0,4,0,0,111,1
2559,111,0,4,0,0,111,1
1211,111,0,2,0,0,111,1
1382,111,0,2,0,0,111,1
2618,111,0,4,0,0,111,1
1869,111,0,5,0,0,111,1
2113,111,0,4,0,0,111,1
1644,111,0,4,0,0,111,1
2783,111,0,5,1,0,111,1.25
2814,111,0,4,0,0,111,1
2816,111,0,4,0,0,111,1
2808,111,0,6,0,0,111,1
2835,111,0,3,0,0,111,1
1781,111,0,3,1,0,111,1.5
1804,111,0,3,0,0,111,1
1907,111,0,6,0,0,111,1
1928,111,0,2,0,0,111,1
2026,111,0,2,0,0,111,1
2247,111,0,3,0,0,111,1
2255,111,0,10,1,0,111,1.11111111111111
2320,111,0,4,0,0,111,1
2382,111,0,2,0,0,111,1
2383,111,0,7,1,0,111,1.16666666666667
2386,111,0,4,1,0,111,1.33333333333333
2396,111,0,2,0,0,111,1
2414,111,0,4,0,0,111,1
2610,111,0,5,2,0,111,1.66666666666667
2674,111,0,3,1,0,111,1.5
2676,111,0,4,0,0,111,1
2701,111,0,3,1,0,111,1.5
2711,111,0,2,0,0,111,1
2773,111,0,3,0,0,111,1
1342,111,35,2,0,14,6,1
1605,111,20,6,0,6,6,1
1163,111,0,3,0,0,5,1
2791,111,77,4,0,13,3,1
559,111,103,3,0,78,4,1
1640,111,36,3,0,0,2,1
157,111,0,3,0,0,2,1
277,111,41,3,0,13,2,1
1757,111,48,10,0,14,2,1
260,111,0,2,0,0,1,1
1229,111,0,2,0,0,1,1
1542,112,0,80,11,0,112,1.15942028985507
75,112,0,4,0,0,112,1
80,112,0,2,0,0,112,1
205,112,0,3,0,0,112,1
206,112,0,2,0,0,112,1
223,112,0,2,0,0,112,1
241,112,0,3,1,0,112,1.5
1351,112,0,12,2,0,112,1.2
464,112,0,5,1,0,112,1.25
500,112,0,2,0,0,112,1
1117,112,0,6,2,0,112,1.5
656,112,0,2,0,0,112,1
725,112,0,8,1,0,112,1.14285714285714
791,112,0,3,0,0,112,1
1592,112,0,8,0,0,112,1
848,112,0,6,1,0,112,1.2
1604,112,0,3,0,0,112,1
923,112,0,3,0,0,112,1
941,112,0,13,3,0,112,1.3
2027,112,0,13,2,0,112,1.18181818181818
1034,112,0,2,0,0,112,1
1778,112,0,3,0,0,112,1
1045,112,6010,3,0,49,112,1
1097,112,0,4,0,0,112,1
1625,112,0,3,0,0,112,1
1137,112,0,2,0,0,112,1
1172,112,0,2,0,0,112,1
1626,112,0,13,2,0,112,1.18181818181818
1629,112,0,4,0,0,112,1
2559,112,0,4,0,0,112,1
1211,112,0,2,0,0,112,1
1382,112,0,2,0,0,112,1
2618,112,0,4,0,0,112,1
1869,112,0,5,0,0,112,1
2113,112,0,4,0,0,112,1
1644,112,0,4,0,0,112,1
2783,112,0,5,1,0,112,1.25
2814,112,0,4,0,0,112,1
2816,112,0,4,0,0,112,1
2808,112,0,6,0,0,112,1
2835,112,0,3,0,0,112,1
1781,112,0,3,1,0,112,1.5
1804,112,0,3,0,0,112,1
1907,112,0,6,0,0,112,1
1928,112,0,2,0,0,112,1
2026,112,0,2,0,0,112,1
2247,112,0,3,0,0,112,1
2255,112,0,10,1,0,112,1.11111111111111
2320,112,0,4,0,0,112,1
2382,112,0,2,0,0,112,1
2383,112,0,7,1,0,112,1.16666666666667
2386,112,0,4,1,0,112,1.33333333333333
2396,112,0,2,0,0,112,1
2414,112,0,4,0,0,112,1
2610,112,0,5,2,0,112,1.66666666666667
2674,112,0,3,1,0,112,1.5
2676,112,0,4,0,0,112,1
2701,112,0,3,1,0,112,1.5
2711,112,0,2,0,0,112,1
2773,112,0,3,0,0,112,1
1342,112,35,2,0,0,7,1
1605,112,20,6,0,0,7,1
1640,112,36,3,0,0,3,1
2194,112,131,4,0,27,5,1
157,112,0,3,0,0,3,1
275,112,7,2,0,0,3,1
693,112,87,5,0,39,3,1
815,112,41,6,0,17,3,1
260,112,0,2,0,0,2,1
1229,112,0,2,0,0,2,1
1100,112,6,3,0,3,1,1
1249,112,17,2,0,3,1,1
1542,113,0,80,11,0,113,1.15942028985507
75,113,0,4,0,0,113,1
80,113,0,2,0,0,113,1
205,113,0,3,0,0,113,1
206,113,0,2,0,0,113,1
223,113,0,2,0,0,113,1
241,113,0,3,1,0,113,1.5
1351,113,0,12,2,0,113,1.2
464,113,0,5,1,0,113,1.25
500,113,0,2,0,0,113,1
1117,113,0,6,2,0,113,1.5
656,113,0,2,0,0,113,1
725,113,0,8,1,0,113,1.14285714285714
791,113,0,3,0,0,113,1
1592,113,0,8,0,0,113,1
848,113,0,6,1,0,113,1.2
1604,113,0,3,0,0,113,1
923,113,0,3,0,0,113,1
941,113,0,13,3,0,113,1.3
2027,113,0,13,2,0,113,1.18181818181818
1034,113,0,2,0,0,113,1
1778,113,0,3,0,0,113,1
1045,113,6059,3,0,49,113,1
1097,113,0,4,0,0,113,1
1625,113,0,3,0,0,113,1
1137,113,0,2,0,0,113,1
1172,113,0,2,0,0,113,1
1626,113,0,13,2,0,113,1.18181818181818
1629,113,0,4,0,0,113,1
2559,113,0,4,0,0,113,1
1211,113,0,2,0,0,113,1
1382,113,0,2,0,0,113,1
2618,113,0,4,0,0,113,1
1869,113,0,5,0,0,113,1
2113,113,0,4,0,0,113,1
1644,113,0,4,0,0,113,1
2783,113,0,5,1,0,113,1.25
2814,113,0,4,0,0,113,1
2816,113,0,4,0,0,113,1
2808,113,0,6,0,0,113,1
2835,113,0,3,0,0,113,1
1781,113,0,3,1,0,113,1.5
1804,113,0,3,0,0,113,1
1907,113,0,6,0,0,113,1
1928,113,0,2,0,0,113,1
2026,113,0,2,0,0,113,1
2247,113,0,3,0,0,113,1
2255,113,0,10,1,0,113,1.11111111111111
2320,113,0,4,0,0,113,1
2382,113,0,2,0,0,113,1
2383,113,0,7,1,0,113,1.16666666666667
2386,113,0,4,1,0,113,1.33333333333333
2396,113,0,2,0,0,113,1
2414,113,0,4,0,0,113,1
2610,113,0,5,2,0,113,1.66666666666667
2674,113,0,3,1,0,113,1.5
2676,113,0,4,0,0,113,1
2701,113,0,3,1,0,113,1.5
2711,113,0,2,0,0,113,1
2773,113,0,3,0,0,113,1
1342,113,35,2,0,0,8,1
19,113,36,7,0,12,1,1
1638,113,36,5,0,0,1,1
693,113,175,5,0,88,4,1
815,113,36,4,0,6,4,1
260,113,0,2,0,0,3,1
993,113,1,2,0,1,3,1
748,113,0,2,0,0,2,1
1166,113,177,3,0,99,2,1
1249,113,33,2,0,16,2,1
1542,114,0,80,11,0,114,1.15942028985507
75,114,0,4,0,0,114,1
80,114,0,2,0,0,114,1
205,114,0,3,0,0,114,1
206,114,0,2,0,0,114,1
223,114,0,2,0,0,114,1
241,114,0,3,1,0,114,1.5
1351,114,0,12,2,0,114,1.2
464,114,0,5,1,0,114,1.25
500,114,0,2,0,0,114,1
1117,114,0,6,2,0,114,1.5
656,114,0,2,0,0,114,1
725,114,0,8,1,0,114,1.14285714285714
791,114,0,3,0,0,114,1
1592,114,0,8,0,0,114,1
848,114,0,6,1,0,114,1.2
1604,114,0,3,0,0,114,1
923,114,0,3,0,0,114,1
941,114,0,13,3,0,114,1.3
2027,114,0,13,2,0,114,1.18181818181818
1034,114,0,2,0,0,114,1
1778,114,0,3,0,0,114,1
1045,114,6104,3,0,45,114,1
1097,114,0,4,0,0,114,1
1625,114,0,3,0,0,114,1
1137,114,0,2,0,0,114,1
1172,114,0,2,0,0,114,1
1626,114,0,13,2,0,114,1.18181818181818
1629,114,0,4,0,0,114,1
2559,114,0,4,0,0,114,1
1211,114,0,2,0,0,114,1
1382,114,0,2,0,0,114,1
2618,114,0,4,0,0,114,1
1869,114,0,5,0,0,114,1
2113,114,0,4,0,0,114,1
1644,114,0,4,0,0,114,1
2783,114,0,5,1,0,114,1.25
