linkId,maxDist,medianDist,maxSimDist,medianSimDist,sumCostOfTrees,sumOfOwnCost,upTo90Count,upTo100Count
2638,400,400,2504,2504,738,247,2,2
2313,49,49,703,703,3834,52,2,2
2312,576,576,3135,3135,1074,0,2,2
34,116,79,3152,3099,5306,1312,2,3
33,142,119,1771,976,1467,108,3,3
451,206,116,3189,2058,4742,330,1,4
450,119,119,463,463,221,0,2,2
4169,0,0,0,0,161,0,1,1
2503,293,293,1090,1090,256,30,2,2
4918,620,383,3673,2463,2812,0,4,6
4917,903,542,3644,2798,2560,0,6,8
1407,903,511,2457,1113,625,0,5,5
4217,452,145,3416,2217,1130,0,3,3
4225,452,145,3749,2448,1130,0,3,3
4751,452,452,3037,3037,794,0,2,2
4749,452,452,266,266,794,0,2,2
2033,760,593,3113,1552,1774,0,3,3
2032,774,242,3459,2974,17026,14156,1,5
3295,0,0,0,0,444,0,1,1
4494,131,131,3271,3271,151,0,2,2
4812,0,0,0,0,353,0,1,1
2135,259,190,3815,2152,5844,275,5,8
2802,293,146,2578,1422,793,10,5,5
2801,155,117,2457,2184,572,0,3,3
5075,549,163,2937,1571,3502,0,3,4
395,549,220,2898,2055,3621,184,4,5
480,758,602,2549,1819,523,29,4,4
1253,320,320,532,532,1058,29,2,2
482,0,0,0,0,92,29,1,1
1083,1051,573,3156,1758,1431,173,6,7
736,394,235,3037,2395,1579,0,3,6
2885,237,237,4006,4006,1612,634,1,2
981,578,509,1798,824,342,0,4,4
980,578,509,2771,1728,342,0,4,4
1541,578,509,1465,1166,342,0,4,4
982,578,509,2038,1226,342,0,4,4
1223,216,216,1363,1363,474,0,2,2
1638,306,216,2338,2172,4057,195,3,4
1434,449,376,2411,1218,5475,655,2,4
3047,382,144,2888,1422,3510,0,2,3
860,460,382,3263,2726,4582,1780,3,6
4115,690,461,2413,1728,2255,0,4,4
1384,1023,979,3325,2924,312,0,3,4
2935,337,261,3561,2073,637,271,4,4
2144,260,101,1970,1027,1497,257,3,4
3070,210,141,996,615,812,0,3,3
80,0,0,0,0,280,0,1,1
4015,0,0,0,0,280,0,1,1
1265,0,0,0,0,280,0,1,1
5218,579,442,3205,2701,2280,0,4,6
1681,457,221,2220,1700,1012,254,4,6
1602,377,377,4043,4043,413,0,2,2
3180,0,0,0,0,138,0,1,1
1351,0,0,0,0,138,0,1,1
1746,0,0,0,0,138,0,1,1
1426,0,0,0,0,138,0,1,1
983,0,0,0,0,138,0,1,1
1427,0,0,0,0,138,0,1,1
1670,0,0,0,0,138,0,1,1
3352,743,413,2656,2324,4763,0,3,7
1146,671,350,3609,2159,1918,450,4,5
2502,0,0,0,0,1799,330,1,1
1570,76,69,1771,1537,456,0,3,3
1571,76,76,729,729,370,26,2,2
503,0,0,0,0,72,0,1,1
268,479,479,1644,1644,257,0,2,2
267,479,479,968,968,257,0,2,2
3755,479,479,2174,2174,257,0,2,2
1587,479,479,4645,4645,257,0,2,2
3272,487,383,1569,243,1361,0,3,3
2734,1295,648,2607,1840,3960,0,9,11
1442,0,0,0,0,280,0,1,1
4943,707,707,3135,3135,961,0,2,2
642,872,272,1808,816,232,0,3,4
4050,872,272,2369,592,232,0,3,4
643,872,272,2883,2559,232,0,3,4
4246,179,179,1239,1239,340,0,2,2
1000,514,449,2934,1610,222,0,4,5
999,514,449,2174,1829,222,0,4,5
5096,514,449,3453,1834,222,0,4,5
1121,514,449,2628,1935,222,0,4,5
5095,514,449,3980,3495,222,0,4,5
5083,514,449,2689,2328,222,0,4,5
1491,514,449,2901,2206,222,0,4,5
4997,449,449,1983,1983,1322,0,2,2
5000,449,449,2593,2593,1322,0,2,2
1687,449,113,2258,1889,1401,0,3,3
226,196,196,3830,3830,298,40,2,2
225,271,80,4252,655,1788,54,3,3
1688,0,0,0,0,370,0,1,1
1214,0,0,0,0,710,279,1,1
109,398,203,2887,1962,1454,60,6,7
809,260,166,3624,1979,1072,239,3,4
808,260,166,1872,1409,1072,223,3,4
435,0,0,0,0,156,0,1,1
3669,0,0,0,0,124,0,1,1
3668,0,0,0,0,124,0,1,1
436,0,0,0,0,124,0,1,1
3689,0,0,0,0,124,0,1,1
1594,0,0,0,0,124,0,1,1
269,322,86,2034,1346,1649,18,3,3
4107,303,159,1220,1185,832,0,3,3
1629,294,294,1255,1255,183,0,2,2
4634,314,212,2423,1703,8162,0,2,5
623,314,212,2457,1801,8162,0,2,5
1383,294,294,2424,2424,183,0,2,2
500,0,0,0,0,154,0,1,1
338,0,0,0,0,154,0,1,1
1286,383,383,1353,1353,94,0,2,2
996,56,56,2120,2120,1077,295,2,2
2846,694,594,2835,2755,642,0,4,5
3028,0,0,0,0,132,0,1,1
3029,0,0,0,0,132,0,1,1
3030,0,0,0,0,132,0,1,1
1721,0,0,0,0,132,37,1,1
4128,104,104,2071,2071,312,0,2,2
4130,104,104,1647,1647,312,0,2,2
1475,104,104,179,179,312,0,2,2
923,50,50,2182,2182,762,0,2,2
537,220,220,3039,3039,161,0,2,2
1472,200,200,1175,1175,334,0,2,2
574,220,220,470,470,161,12,2,2
1465,220,220,2701,2701,161,0,2,2
1482,220,211,2678,1087,104,0,2,3
1467,220,220,1611,1611,145,0,2,2
4795,565,565,3392,3392,8512,0,1,2
4794,565,65,3723,2509,5093,0,3,4
1173,0,0,0,0,336,0,1,1
1171,0,0,0,0,336,0,1,1
618,498,498,2110,2110,397,66,2,2
4732,490,226,2903,1627,1025,0,4,4
659,551,551,1930,1930,675,0,1,2
52,362,362,1807,1807,785,0,2,2
2075,179,179,4116,4116,312,0,2,2
1531,0,0,0,0,183,0,1,1
1532,0,0,0,0,183,0,1,1
1487,0,0,0,0,77,0,1,1
5369,122,122,4015,4015,1778,0,2,2
1724,1238,1023,1785,1042,114,0,3,3
1535,129,129,1920,1920,315,0,2,2
1438,0,0,0,0,684,0,1,1
311,0,0,0,0,684,0,1,1
4229,452,387,3767,2359,1133,0,3,3
4170,457,387,3088,2308,508,0,3,3
4419,457,387,2980,1471,90,0,3,3
315,457,387,1825,564,90,0,3,3
4178,457,128,3790,2095,739,0,5,5
1213,457,128,1929,1644,114,0,4,4
1458,205,205,3434,3434,273,153,2,2
514,205,205,2287,2287,134,0,2,2
3174,501,299,2383,1483,203,0,3,3
1459,0,0,0,0,280,81,1,1
1034,0,0,0,0,334,0,1,1
1041,0,0,0,0,334,0,1,1
206,183,61,1752,1460,260,0,2,3
202,183,61,3457,2811,260,0,2,3
1479,0,0,0,0,161,0,1,1
594,0,0,0,0,161,0,1,1
575,0,0,3079,3079,278,0,2,2
942,401,267,2146,1723,222,0,4,4
941,401,267,2590,2333,222,0,4,4
5363,401,267,2196,648,222,0,4,4
940,401,267,3602,1682,222,0,4,4
4281,489,173,1778,431,1918,0,2,3
669,240,240,3206,3206,1525,0,1,2
4377,142,142,276,276,1107,0,2,2
778,774,500,3170,2108,17785,0,2,6
3485,620,400,3526,2312,18334,0,1,4
2500,620,400,3395,1428,18334,0,1,4
4843,162,139,4128,2889,3414,0,3,3
4842,194,49,2667,1395,3679,0,4,4
1554,0,0,0,0,179,0,1,1
1555,0,0,0,0,179,0,1,1
3666,0,0,0,0,156,0,1,1
3401,0,0,0,0,156,0,1,1
3400,0,0,0,0,156,0,1,1
817,0,0,0,0,156,0,1,1
1733,0,0,0,0,156,0,1,1
3650,0,0,0,0,156,0,1,1
833,0,0,0,0,156,0,1,1
1730,0,0,0,0,156,0,1,1
3398,0,0,0,0,156,0,1,1
1745,0,0,0,0,156,0,1,1
3648,0,0,0,0,156,0,1,1
3389,0,0,0,0,156,0,1,1
3388,0,0,0,0,156,0,1,1
821,0,0,0,0,156,0,1,1
820,0,0,0,0,156,0,1,1
819,0,0,0,0,156,0,1,1
818,0,0,0,0,156,0,1,1
3397,0,0,0,0,156,0,1,1
2970,0,0,0,0,156,0,1,1
2969,0,0,0,0,156,0,1,1
1595,0,0,0,0,156,0,1,1
816,0,0,0,0,156,0,1,1
3125,0,0,0,0,156,0,1,1
3124,0,0,0,0,156,0,1,1
3123,0,0,0,0,156,0,1,1
92,0,0,0,0,156,0,1,1
3699,0,0,0,0,156,0,1,1
3697,0,0,0,0,156,0,1,1
834,0,0,0,0,156,0,1,1
3664,0,0,0,0,156,0,1,1
1578,0,0,0,0,156,0,1,1
1506,46,46,408,408,91,0,2,2
1660,0,0,0,0,420,0,1,1
848,0,0,0,0,93,0,1,1
201,0,0,0,0,93,0,1,1
847,0,0,0,0,93,0,1,1
846,197,197,907,907,219,0,2,2
850,197,197,922,922,219,0,2,2
1278,197,197,2149,2149,219,0,2,2
708,493,249,4338,2510,988,0,3,3
5307,834,560,4022,2284,4715,0,5,7
1182,163,163,745,745,881,0,2,2
646,208,163,2644,954,1142,12,4,4
645,270,270,2759,2759,789,4,2,2
1551,0,0,0,0,153,0,1,1
1544,0,0,0,0,90,0,1,1
1437,0,0,0,0,90,0,1,1
1212,0,0,0,0,90,0,1,1
4230,195,195,1787,1787,114,0,2,2
1217,195,195,2406,2406,114,0,2,2
1050,528,370,2191,1971,516,0,4,5
452,393,36,2374,1672,7870,30,1,4
1463,0,0,0,0,104,0,1,1
608,0,0,0,0,104,0,1,1
604,0,0,0,0,177,0,1,1
4576,0,0,0,0,154,0,1,1
4578,0,0,0,0,154,0,1,1
3062,0,0,0,0,154,0,1,1
1006,0,0,0,0,154,0,1,1
1332,0,0,0,0,126,0,1,1
5351,186,55,2596,1796,408,0,3,3
5353,186,55,2493,1500,408,0,3,3
5355,186,55,3689,3156,408,0,3,3
1728,0,0,0,0,94,0,1,1
1507,0,0,0,0,94,0,1,1
1515,0,0,0,0,94,3,1,1
4695,279,216,3187,178,8459,0,1,3
313,0,0,0,0,114,0,1,1
4418,0,0,0,0,114,0,1,1
4171,0,0,0,0,114,0,1,1
5322,0,0,0,0,823,0,1,1
2752,0,0,0,0,823,0,1,1
2748,967,201,2626,2274,2009,0,4,4
3410,1135,530,3352,2172,5286,0,6,9
1751,769,397,2959,1828,4510,0,4,6
1750,769,397,3706,2641,4510,2,4,6
655,769,382,3296,2238,3847,240,5,7
1394,0,0,0,0,60,0,1,1
46,0,0,0,0,60,0,1,1
44,0,0,0,0,60,0,1,1
43,0,0,0,0,60,0,1,1
42,0,0,0,0,60,0,1,1
1393,0,0,0,0,60,0,1,1
1625,0,0,0,0,945,0,1,1
1125,71,71,943,943,20271,0,1,2
1124,71,71,1201,1201,20271,0,1,2
4102,0,0,0,0,945,0,1,1
1211,0,0,0,0,288,0,1,1
1215,0,0,0,0,288,0,1,1
516,0,0,0,0,73,0,1,1
4857,764,493,2577,1857,2732,0,4,5
1235,764,636,2409,1931,3390,0,5,7
974,161,161,2048,2048,165,0,2,2
1188,59,59,1314,1314,7614,0,1,2
4724,117,117,1917,1917,226,0,2,2
4722,839,458,2948,2546,10619,0,3,5
2066,705,500,2341,1377,1975,0,4,5
2065,705,500,2126,988,1975,0,4,5
2064,705,500,3103,1745,1975,0,4,5
2063,830,500,3253,1818,2166,262,5,6
4017,648,470,2305,1800,2253,0,5,6
2735,925,648,2923,1834,3162,0,9,11
3273,262,89,2027,973,384,0,3,3
1408,394,161,3642,1813,370,158,3,3
851,0,0,0,0,268,0,1,1
1908,240,154,2831,2731,695,36,3,5
4572,0,0,0,0,1417,0,1,1
1716,0,0,0,0,285,0,1,1
1717,0,0,0,0,285,0,1,1
1824,0,0,0,0,85,0,1,1
220,290,113,3902,3007,413,0,3,3
3332,300,190,1917,1136,71,0,3,3
1283,191,123,4302,3650,337,0,3,3
1282,445,254,1759,1194,471,42,4,4
270,0,0,0,0,71,0,1,1
2898,209,209,897,897,307,226,2,2
1007,340,150,3176,1502,1543,111,6,7
4615,77,77,2584,2584,4565,0,1,2
2361,442,338,4177,3207,5642,46,4,4
1519,0,0,0,0,255,0,1,1
1345,200,133,3967,2889,539,205,3,3
1344,118,118,2877,2877,905,102,2,2
3145,118,118,2169,2169,905,0,2,2
4715,369,369,4709,4709,988,0,1,2
2257,317,286,2733,1642,1536,596,1,3
2960,0,0,0,0,150,0,1,1
3187,0,0,0,0,2249,0,1,1
449,0,0,0,0,60,11,1,1
448,197,197,1267,1267,221,171,2,2
2479,0,0,0,0,69,15,1,1
2478,0,0,0,0,69,54,1,1
3176,0,0,0,0,69,0,1,1
2357,657,444,2839,1779,6393,1893,3,6
4000,1309,269,3456,2568,26512,0,5,6
4062,0,0,0,0,396,0,1,1
2733,521,313,2846,1026,402,91,3,3
4922,538,389,2933,1775,1045,0,4,5
2300,231,126,3325,2296,604,143,3,4
1896,0,0,0,0,271,0,1,1
1895,0,0,0,0,271,26,1,1
4112,1462,354,3983,2798,10996,0,6,7
2330,1462,261,2858,2064,11527,396,6,8
96,344,344,1804,1804,10627,3246,2,2
3254,225,225,2603,2603,922,0,2,2
180,225,224,2803,1069,1081,69,3,3
4114,0,0,0,0,136,0,1,1
5365,0,0,0,0,6030,0,1,1
3077,1148,546,3552,2768,2900,0,7,9
235,1582,728,3796,2851,4404,2014,9,12
394,0,0,0,0,218,4,1,1
1435,0,0,0,0,218,0,1,1
2061,65,65,393,393,374,0,2,2
4849,947,82,2911,2797,6820,0,3,3
5216,1252,626,3009,2157,6884,0,7,8
5157,764,238,2561,1109,1439,0,4,4
3759,0,0,0,0,606,0,1,1
4689,94,94,1434,1434,855,0,2,2
4688,94,94,1054,1054,855,0,2,2
4158,94,94,949,949,855,0,2,2
4870,360,169,1711,1696,523,0,3,3
1557,266,201,3163,1913,700,2,4,5
2781,351,351,603,603,500,0,2,2
578,0,0,0,0,117,22,1,1
577,0,0,0,0,117,14,1,1
4745,0,0,0,0,320,0,1,1
4932,0,0,0,0,387,0,1,1
245,0,0,0,0,387,0,1,1
3276,579,482,3805,2420,5158,0,2,5
2329,1462,256,4221,2628,1789,247,5,6
172,0,0,0,0,209,82,1,1
5009,0,0,0,0,209,0,1,1
447,0,0,0,0,161,0,1,1
446,0,0,0,0,161,22,1,1
367,400,214,3304,1416,892,91,4,5
5219,242,199,2731,756,1122,0,2,3
5330,26,26,2318,2318,70,0,2,2
5221,26,26,3198,3198,70,0,2,2
467,287,262,3259,3008,1446,336,2,3
2017,205,134,3857,3019,432,0,3,3
2016,205,134,1425,636,432,0,3,3
1358,0,0,0,0,464,6,1,1
3900,0,0,0,0,650,0,1,1
2127,244,188,1990,1501,1928,0,3,3
2126,244,188,2668,2483,1928,87,3,3
494,382,382,3154,3154,840,50,1,2
4104,286,209,3062,2251,1125,0,4,5
3130,0,0,0,0,348,0,1,1
2890,1220,936,3787,2683,1351,34,3,3
2892,1220,936,3056,686,811,32,3,3
4238,0,0,0,0,1273,0,1,1
956,0,0,0,0,149,0,1,1
2046,0,0,0,0,938,0,1,1
2045,0,0,0,0,938,0,1,1
2044,0,0,0,0,938,0,1,1
2043,0,0,0,0,938,0,1,1
2427,0,0,0,0,786,3,1,1
2646,1109,228,3748,1730,4944,1169,4,5
1497,0,0,0,0,196,14,1,1
1109,1273,725,3409,2383,7704,2970,6,10
181,0,0,0,0,100,20,1,1
2790,223,223,2262,2262,160,140,2,2
564,0,0,0,0,246,16,1,1
3330,290,290,1182,1182,488,0,1,2
1306,296,182,3708,2822,4541,1813,3,4
2204,0,0,0,0,521,58,1,1
3772,0,0,0,0,107,0,1,1
3774,0,0,0,0,107,0,1,1
1698,0,0,0,0,107,0,1,1
1697,0,0,0,0,107,0,1,1
1700,0,0,0,0,107,0,1,1
1699,0,0,0,0,107,0,1,1
4329,534,243,2684,2004,970,0,4,4
1417,0,0,0,0,120,2,1,1
4845,593,593,3074,3074,1699,0,2,2
1028,810,431,2951,2056,21892,9050,2,7
2176,0,0,0,0,1250,872,1,1
1399,357,191,2878,2461,1135,202,3,4
3724,0,0,0,0,218,0,1,1
551,0,0,0,0,496,281,1,1
2286,126,126,1863,1863,566,0,1,2
2285,126,106,2273,2074,1925,1134,2,3
1352,0,0,0,0,1148,1080,1,1
4382,0,0,0,0,1148,0,1,1
2572,0,0,0,0,165,0,1,1
1245,163,100,2665,1904,1940,1010,2,3
4860,362,261,4108,3271,1940,0,3,4
4859,362,261,3362,2278,1940,0,3,4
4864,163,163,3058,3058,1402,0,2,2
1012,431,331,3552,3549,21121,6859,2,5
2414,0,0,0,0,235,0,1,1
2514,0,0,0,0,235,6,1,1
2513,0,0,0,0,104,6,1,1
4537,0,0,0,0,235,0,1,1
2870,0,0,0,0,72,0,1,1
481,0,0,0,0,105,33,1,1
5272,86,86,2726,2726,313,0,2,2
2810,0,0,0,0,60,0,1,1
2789,0,0,0,0,60,0,1,1
1324,406,322,2059,1850,2941,0,3,4
4814,0,0,0,0,306,0,1,1
2583,0,0,0,0,640,257,1,1
2674,0,0,0,0,66,0,1,1
2673,0,0,0,0,66,0,1,1
2697,0,0,0,0,66,0,1,1
2629,0,0,0,0,72,0,1,1
5292,111,111,926,926,658,0,2,2
1990,0,0,0,0,269,0,1,1
4007,0,0,0,0,274,0,1,1
777,358,155,3068,1755,6899,0,2,4
2363,551,348,4649,2892,8166,6353,4,6
2109,839,563,2978,2151,1272,0,4,5
2108,839,563,4256,3328,1272,564,4,5
5295,1123,508,2474,186,23605,0,1,3
1013,1123,508,1936,1787,23605,13168,1,3
1123,508,508,2407,2407,23042,5971,1,2
2586,636,309,2980,1853,967,0,4,5
2585,636,309,3181,2183,1029,0,4,5
310,465,144,3155,1651,8621,1971,2,4
5338,117,73,823,415,730,0,3,3
2579,0,0,0,0,510,0,1,1
2581,0,0,0,0,510,510,1,1
2758,0,0,0,0,510,0,1,1
2181,0,0,0,0,1985,40,1,1
3049,0,0,0,0,60,0,1,1
2832,326,231,3602,2599,1812,54,4,4
5318,0,0,0,0,1384,0,1,1
5319,0,0,0,0,1384,0,1,1
5316,0,0,0,0,1384,0,1,1
2437,304,219,2263,1538,7794,1457,3,6
1813,243,240,2619,2235,840,27,3,4
513,0,0,0,0,1897,90,1,1
512,0,0,0,0,1897,72,1,1
523,589,399,1187,692,1630,242,3,3
2622,237,237,2073,2073,2876,1632,1,2
5230,237,237,2482,2482,2490,0,1,2
2557,1417,1053,3136,1696,4992,0,5,8
2556,1592,1053,3410,2062,4992,0,6,9
2555,1792,1288,3521,2327,5221,17,6,10
2563,1031,855,3447,1941,3149,167,4,4
2101,0,0,0,0,1959,1910,1,1
5206,0,0,0,0,1959,0,1,1
5205,0,0,0,0,1959,0,1,1
2092,0,0,0,0,1959,0,1,1
2091,0,0,0,0,1959,49,1,1
2497,688,425,2859,2661,1735,36,4,4
2426,688,347,2744,2432,1518,86,3,3
2496,688,425,4236,2808,1735,654,4,4
1140,0,0,0,0,4416,0,1,1
4598,196,196,1154,1154,3793,0,2,2
687,75,75,3079,3079,626,29,2,2
2643,0,0,0,0,4776,0,1,1
2642,0,0,0,0,4776,933,1,1
4895,527,465,2867,1643,4351,0,3,4
4718,0,0,0,0,429,0,1,1
2602,714,247,2922,2353,3445,0,4,4
2794,85,85,2697,2697,995,0,2,2
2793,85,85,2566,2566,995,0,2,2
2792,85,85,1288,1288,995,35,2,2
1843,524,444,2648,2633,454,56,3,3
26,0,0,0,0,132,80,1,1
236,1582,894,3455,1822,3443,0,3,5
3076,688,372,2369,1551,2079,0,3,4
1619,153,153,2668,2668,361,4,2,2
4796,565,565,1724,1724,4227,0,2,2
2750,0,0,0,0,437,0,1,1
2265,0,0,0,0,473,0,1,1
2554,524,524,670,670,390,0,2,2
887,0,0,0,0,267,54,1,1
2153,332,210,2933,2622,1209,0,5,6
95,502,502,195,195,4317,0,2,2
94,821,502,1452,1156,4379,238,2,3
1528,195,195,4162,4162,167,134,2,2
5049,195,195,1950,1950,167,0,2,2
5055,195,195,2286,2286,167,0,2,2
1512,208,195,2904,1930,327,47,3,3
679,189,189,761,761,799,23,2,2
2983,0,0,0,0,3053,0,1,1
2765,0,0,0,0,3053,0,1,1
5232,1417,920,2417,2188,7469,0,5,5
5231,1417,1288,3244,2790,7818,0,6,7
2161,1417,1288,3455,2193,25701,21575,5,8
2239,76,76,2098,2098,163,8,2,2
1175,91,91,1266,1266,2565,0,2,2
4791,636,432,2909,1792,2650,0,3,4
1355,0,0,0,0,3639,3123,1,1
4686,0,0,0,0,3639,0,1,1
2310,188,99,4057,2901,757,71,4,4
4523,188,99,2150,1222,677,0,3,3
2766,253,99,1621,705,3655,0,4,5
2565,434,302,2720,2190,2091,74,5,6
433,918,648,3758,2239,919,206,5,5
4714,0,0,0,0,17883,0,1,1
2164,0,0,0,0,17883,0,1,1
3813,0,0,0,0,4712,0,1,1
32,0,0,0,0,161,5,1,1
1545,155,155,3961,3961,685,54,2,2
1441,0,0,0,0,60,0,1,1
4503,0,0,0,0,60,0,1,1
2603,0,0,0,0,60,0,1,1
2163,0,0,0,0,17021,5,1,1
4131,314,314,883,883,344,0,2,2
1927,188,59,2386,1994,1174,207,4,4
5053,0,0,0,0,102,0,1,1
5051,0,0,0,0,102,0,1,1
1959,88,88,2948,2948,216,147,2,2
2371,0,0,0,0,5916,134,1,1
2505,173,173,689,689,358,80,2,2
2564,315,138,3083,2032,1053,57,4,4
731,0,0,0,0,571,0,1,1
1102,817,121,3039,1221,1109,114,4,4
2280,65,65,3498,3498,133,31,2,2
2279,92,61,3954,1981,424,30,3,3
1141,92,61,3217,2908,424,0,3,3
2315,0,0,0,0,2854,10,1,1
3701,0,0,0,0,2854,0,1,1
3700,0,0,0,0,2854,0,1,1
4530,0,0,0,0,1029,0,1,1
2694,434,190,2611,675,396,14,3,3
2693,434,190,1116,810,396,30,3,3
2891,1220,936,1825,1086,1003,0,3,3
2886,0,0,0,0,966,0,1,1
237,1582,320,2388,1612,2281,0,2,3
319,0,0,0,0,120,0,1,1
2562,293,133,3665,2395,1550,125,3,3
2311,188,81,2214,1021,589,0,3,3
2504,0,0,0,0,95,0,1,1
1075,313,223,3135,2457,639,208,5,5
1811,624,375,3279,3147,1172,59,3,3
1810,624,375,510,428,1172,198,3,3
937,0,0,0,0,205,13,1,1
336,188,188,2375,2375,558,24,2,2
432,326,238,3811,2383,475,18,4,4
431,326,266,3006,1994,553,68,3,3
430,326,191,2804,2102,645,107,4,4
2298,0,0,0,0,76,0,1,1
289,0,0,0,0,173,73,1,1
2839,114,114,1560,1560,695,0,2,2
2838,114,114,3885,3885,695,24,2,2
2993,0,0,0,0,348,0,1,1
2991,0,0,0,0,348,0,1,1
1923,0,0,0,0,61,21,1,1
4682,0,0,0,0,135,0,1,1
2550,318,318,1128,1128,1625,253,2,2
392,0,0,0,0,2402,0,1,1
391,0,0,0,0,2402,0,1,1
390,0,0,0,0,2402,0,1,1
1440,0,0,0,0,418,4,1,1
2080,0,0,0,0,418,0,1,1
4179,0,0,0,0,418,0,1,1
1436,0,0,0,0,418,0,1,1
607,109,77,1425,1207,1069,72,3,4
11,0,0,0,0,358,0,1,1
5339,0,0,0,0,523,0,1,1
3063,653,373,2513,1708,2320,0,3,3
1481,0,0,0,0,344,36,1,1
2785,100,66,1909,1714,737,15,3,3
2751,0,0,0,0,848,0,1,1
4712,0,0,0,0,1364,0,1,1
4325,0,0,0,0,104648,0,1,1
5356,0,0,0,0,293,0,1,1
5354,0,0,0,0,293,0,1,1
5352,0,0,0,0,293,0,1,1
259,266,266,632,632,370,0,2,2
962,0,0,0,0,99,0,1,1
961,0,0,0,0,99,0,1,1
958,0,0,0,0,99,79,1,1
282,0,0,0,0,158,68,1,1
5301,0,0,0,0,97,0,1,1
284,0,0,0,0,97,0,1,1
283,0,0,0,0,97,4,1,1
3619,0,0,0,0,17817,0,1,1
3075,0,0,0,0,395,0,1,1
2375,0,0,0,0,395,366,1,1
2820,0,0,0,0,395,0,1,1
2471,0,0,0,0,776,18,1,1
4946,0,0,0,0,424,0,1,1
1186,0,0,0,0,424,0,1,1
601,0,0,0,0,118,0,1,1
606,0,0,0,0,118,0,1,1
605,0,0,0,0,118,0,1,1
2937,0,0,0,0,63,20,1,1
4713,0,0,0,0,1299,0,1,1
2258,0,0,0,0,107,27,1,1
4680,0,0,0,0,107,0,1,1
1151,0,0,0,0,61,0,1,1
5090,0,0,0,0,61,0,1,1
5092,0,0,0,0,61,0,1,1
2787,24,24,3010,3010,1456,0,1,2
2786,24,24,2608,2608,1456,532,1,2
4485,0,0,0,0,1490,0,1,1
2519,66,66,2127,2127,533,210,2,2
4024,0,0,0,0,229,0,1,1
2625,0,0,0,0,229,0,1,1
2624,0,0,0,0,229,0,1,1
2623,0,0,0,0,229,0,1,1
3131,0,0,0,0,106,0,1,1
1334,0,0,0,0,410,410,1,1
5375,0,0,0,0,410,0,1,1
4929,0,0,0,0,293,0,1,1
4930,0,0,0,0,293,0,1,1
4931,0,0,0,0,293,0,1,1
1419,0,0,0,0,293,64,1,1
1420,0,0,0,0,293,85,1,1
3188,0,0,0,0,558,0,1,1
2242,0,0,0,0,74,0,1,1
2138,0,0,0,0,74,40,1,1
