trunkId, day1, day2, day3, day4, day5,
345,43,0,41,0,0,
365,5,0,4,0,0,
2846,6,8,0,7,0,
603,27,0,0,14,0,
5655,7,14,2,0,4,
7755,16,0,0,8,20,
8051,11,0,0,6,0,
1261,23,0,2,12,0,
5271,6,12,0,0,27,
5709,4,0,0,0,0,
225,14,3,25,0,12,
7841,15,20,8,10,8,
7031,81,0,0,0,0,
2002,20,0,0,0,14,
8608,30,45,22,24,0,
1476,10,0,0,0,0,
6424,21,30,13,21,0,
625,2,13,10,7,3,
442,10,10,0,6,0,
3510,4,3,0,0,0,
797,29,17,3,12,10,
1280,9,19,0,26,20,
2698,5,4,26,0,7,
5837,13,0,17,44,13,
5741,6,0,12,0,0,
3757,44,6,0,0,10,
8642,19,26,59,62,57,
7397,7,13,0,2,0,
196,2,0,0,0,0,
1155,7,5,0,27,20,
8314,6,0,25,0,0,
6315,50,0,3,0,50,
1396,5,4,5,0,15,
1590,14,26,19,15,15,
1812,8,0,0,18,8,
3944,7,0,0,0,0,
501,21,11,25,0,3,
2466,29,0,23,5,0,
4459,6,0,0,0,0,
6957,5,0,34,0,10,
1010,83,86,90,77,82,
1301,83,85,81,78,82,
5308,63,20,0,0,0,
1959,5,10,0,0,0,
1554,10,0,6,36,0,
5069,66,0,0,58,0,
7383,68,56,0,58,61,
1225,52,15,0,17,0,
4065,56,0,0,48,53,
8488,13,0,0,5,0,
163,20,14,12,4,6,
192,11,51,0,16,55,
6231,6,0,0,0,6,
6896,13,0,0,0,0,
4607,10,0,7,0,0,
6383,51,0,0,0,0,
346,11,0,0,0,0,
1720,10,27,5,7,0,
1793,9,0,19,15,2,
336,10,0,0,0,0,
731,7,8,9,0,5,
1049,13,0,0,5,0,
1610,6,0,0,0,0,
6323,25,0,10,18,0,
3166,38,0,0,0,0,
3479,12,9,9,6,0,
5446,39,0,0,16,0,
8459,27,10,9,9,0,
7118,4,0,0,0,0,
8329,70,61,0,69,70,
2108,34,12,42,0,49,
6572,15,0,53,0,19,
5868,66,66,59,0,0,
5869,17,0,0,0,10,
41,12,0,0,0,0,
2845,5,0,0,0,0,
751,2,0,4,0,6,
5472,22,0,0,0,0,
6095,46,0,0,46,47,
8231,14,0,7,14,5,
4450,3,0,0,0,4,
