"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
6089297724ac2d65e8da6a33,4834,5,30,307,0,31,4834-30,true,0,2,307,1,2,1
6089297724ac2d65e8da6a34,1167,5,31,99,0,31,1167-31,true,0,1,99,1,1,1
6089297724ac2d65e8da6a35,1548,4,30,90,0,31,1548-30,false,0,2,90,1,2,1
6089297724ac2d65e8da6a36,2703,3,29,216,0,31,2703-29,true,0,3,216,1,3,1
6089297724ac2d65e8da6a37,165,4,31,89,0,31,165-31,true,0,1,89,1,1,1
6089297724ac2d65e8da6a38,396,2,30,100,0,31,396-30,true,0,2,100,1,2,1
6089297724ac2d65e8da6a39,1134,3,31,221,1,31,1134-31,true,0,1,260,0.5405405405405406,1,0.5
6089297724ac2d65e8da6a3a,865,3,31,65,0,31,865-31,true,0,1,65,1,1,1
6089297724ac2d65e8da6a3b,1794,3,31,139,0,31,1794-31,false,0,1,139,1,1,1
6089297724ac2d65e8da6a3c,38,2,31,119,0,31,38-31,true,0,1,119,1,1,1
6089297724ac2d65e8da6a3d,625,2,31,62,0,31,625-31,true,0,1,62,1,1,1
6089297724ac2d65e8da6a3e,279,5,32,362,0,32,279-32,false,0,1,362,1,1,1
6089297724ac2d65e8da6a3f,2393,7,31,116,0,32,2393-31,false,0,2,116,1,2,1
6089297724ac2d65e8da6a40,2561,3,31,345,0,32,2561-31,false,0,2,345,1,2,1
6089297724ac2d65e8da6a41,343,2,32,104,0,32,343-32,false,0,1,104,1,1,1
6089297724ac2d65e8da6a42,1366,3,32,69,2,32,1366-32,true,0,1,466,0.6517482517482518,4,0.5714285714285714
6089297724ac2d65e8da6a43,2021,3,32,268,0,32,2021-32,false,0,1,268,1,1,1
6089297724ac2d65e8da6a44,1786,3,31,181,0,32,1786-31,false,0,2,181,1,2,1
6089297724ac2d65e8da6a45,1495,3,32,157,1,32,1495-32,false,0,1,157,0.5304054054054054,1,0.5
6089297724ac2d65e8da6a46,2531,4,32,75,0,32,2531-32,true,0,1,75,1,1,1
6089297724ac2d65e8da6a47,845,2,31,118,0,32,845-31,true,0,2,118,1,2,1
6089297724ac2d65e8da6a48,2487,2,32,198,0,32,2487-32,true,0,1,198,1,1,1
