"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
608935684461b40390b5bb9c,4857,11,17,236,1,24,4857-17,true,0,8,236,0.6145833333333334,9,0.5294117647058824
608935684461b40390b5bb9d,8394,9,18,86,0,24,8394-18,true,0,7,86,1,7,1
608935684461b40390b5bb9e,7263,2,21,82,0,24,7263-21,true,0,4,82,1,4,1
608935684461b40390b5bb9f,7120,4,24,78,0,24,7120-24,true,0,1,78,1,1,1
608935684461b40390b5bba0,5506,2,24,75,0,24,5506-24,true,0,1,75,1,1,1
608935684461b40390b5bba1,825,8,7,156,0,25,825-7,true,0,19,156,1,19,1
608935684461b40390b5bba2,8584,23,24,150,1,25,8584-24,true,0,2,150,0.5208333333333334,14,0.875
608935684461b40390b5bba3,3002,7,6,194,0,25,3002-6,true,0,20,194,1,20,1
608935684461b40390b5bba4,8219,4,25,138,0,25,8219-25,true,0,1,138,1,1,1
608935684461b40390b5bba5,3739,2,25,102,0,25,3739-25,false,0,1,102,1,1,1
608935684461b40390b5bba6,358,8,26,185,0,26,358-26,true,0,1,185,1,1,1
608935684461b40390b5bba7,2017,4,26,110,1,26,2017-26,true,0,1,110,0.5188679245283019,1,0.5
608935684461b40390b5bba8,5946,2,26,100,0,26,5946-26,true,0,1,100,1,1,1
608935684461b40390b5bba9,6594,2,1,894,0,27,6594-1,true,0,27,894,1,27,1
608935684461b40390b5bbaa,1121,5,27,93,0,27,1121-27,true,0,1,93,1,1,1
608935684461b40390b5bbab,7896,3,27,86,0,27,7896-27,false,0,1,86,1,1,1
608935684461b40390b5bbac,4162,2,25,197,0,27,4162-25,false,0,3,197,1,3,1
608935684461b40390b5bbad,127,2,25,2254,0,27,127-25,true,0,3,2254,1,3,1
608935684461b40390b5bbae,6635,3,27,80,0,27,6635-27,false,0,1,80,1,1,1
608935684461b40390b5bbaf,551,2,27,106,0,27,551-27,true,0,1,106,1,1,1
608935684461b40390b5bbb0,8492,2,27,246,0,27,8492-27,true,0,1,246,1,1,1
608935684461b40390b5bbb1,6117,2,27,582,0,27,6117-27,true,0,1,582,1,1,1
608935684461b40390b5bbb2,8552,3,27,83,0,27,8552-27,true,0,1,83,1,1,1
608935684461b40390b5bbb3,3936,16,15,115,0,28,3936-15,true,0,14,115,1,14,1
608935684461b40390b5bbb4,7855,5,28,69,0,28,7855-28,true,0,1,69,1,1,1
608935684461b40390b5bbb5,3654,6,27,151,0,28,3654-27,false,0,2,151,1,2,1
608935684461b40390b5bbb6,5450,7,28,138,1,28,5450-28,false,0,1,138,0.6160714285714286,1,0.5
608935684461b40390b5bbb7,1379,2,28,155,0,28,1379-28,false,0,1,155,1,1,1
608935684461b40390b5bbb8,7733,5,28,81,0,28,7733-28,true,0,1,81,1,1,1
608935684461b40390b5bbb9,1962,2,26,140,0,28,1962-26,true,0,3,140,1,3,1
608935684461b40390b5bbba,6379,2,27,149,0,28,6379-27,false,0,2,149,1,2,1
608935684461b40390b5bbbb,539,2,27,97,0,28,539-27,true,0,2,97,1,2,1
608935684461b40390b5bbbc,6801,3,28,84,0,28,6801-28,true,0,1,84,1,1,1
608935684461b40390b5bbbd,6972,2,28,65,0,28,6972-28,true,0,1,65,1,1,1
608935684461b40390b5bbbe,3349,29,28,729,0,29,3349-28,true,0,2,729,1,2,1
608935684461b40390b5bbbf,6767,3,28,134,0,29,6767-28,true,0,2,134,1,2,1
608935684461b40390b5bbc0,1125,2,28,118,0,29,1125-28,true,0,2,118,1,2,1
608935684461b40390b5bbc1,3652,8,29,184,1,29,3652-29,false,0,1,184,0.5492537313432836,2,0.6666666666666666
608935684461b40390b5bbc2,8284,8,29,70,0,29,8284-29,true,0,1,70,1,1,1
608935684461b40390b5bbc3,7240,4,28,278,1,29,7240-28,true,0,2,278,0.5852631578947368,3,0.6
608935684461b40390b5bbc4,5703,5,28,289,0,29,5703-28,true,0,2,289,1,2,1
608935684461b40390b5bbc5,7187,2,29,182,0,29,7187-29,false,0,1,182,1,1,1
608935684461b40390b5bbc6,3408,4,29,121,0,29,3408-29,true,0,1,121,1,1,1
608935684461b40390b5bbc7,5898,4,29,125,2,29,5898-29,true,0,1,138,0.3954154727793696,1,0.3333333333333333
608935684461b40390b5bbc8,6973,2,29,268,0,29,6973-29,true,0,1,268,1,1,1
608935684461b40390b5bbc9,6740,2,28,120,0,29,6740-28,true,0,2,120,1,2,1
608935684461b40390b5bbca,7477,4,29,82,0,29,7477-29,true,0,1,82,1,1,1
608935684461b40390b5bbcb,2467,3,29,508,0,29,2467-29,true,0,1,508,1,1,1
608935684461b40390b5bbcc,6196,2,28,108,0,29,6196-28,false,0,2,108,1,2,1
608935684461b40390b5bbcd,715,2,29,60,0,29,715-29,true,0,1,60,1,1,1
608935684461b40390b5bbce,8499,3,29,147,0,29,8499-29,false,0,1,147,1,1,1
608935684461b40390b5bbcf,6852,7,29,322,1,30,6852-29,true,0,2,322,0.6750524109014675,2,0.6666666666666666
608935684461b40390b5bbd0,4016,4,29,195,0,30,4016-29,true,0,2,195,1,2,1
608935684461b40390b5bbd1,561,4,30,83,0,30,561-30,true,0,1,83,1,1,1
608935684461b40390b5bbd2,6362,6,30,61,0,30,6362-30,true,0,1,61,1,1,1
608935684461b40390b5bbd3,867,5,30,87,0,30,867-30,true,0,1,87,1,1,1
608935684461b40390b5bbd4,6776,5,30,61,0,30,6776-30,true,0,1,61,1,1,1
608935684461b40390b5bbd5,3365,5,30,135,0,30,3365-30,true,0,1,135,1,1,1
608935684461b40390b5bbd6,6801,5,30,183,0,30,6801-30,true,0,1,183,1,1,1
608935684461b40390b5bbd7,6689,2,28,368,0,30,6689-28,true,0,3,368,1,3,1
608935684461b40390b5bbd8,6826,2,30,667,0,30,6826-30,true,0,1,667,1,1,1
608935684461b40390b5bbd9,7776,4,30,62,0,30,7776-30,true,0,1,62,1,1,1
608935684461b40390b5bbda,326,4,30,97,0,30,326-30,false,0,1,97,1,1,1
608935684461b40390b5bbdb,586,3,29,80,0,30,586-29,true,0,2,80,1,2,1
608935684461b40390b5bbdc,6573,4,30,70,0,30,6573-30,true,0,1,70,1,1,1
608935684461b40390b5bbdd,986,2,30,72,0,30,986-30,true,0,1,72,1,1,1
608935684461b40390b5bbde,7978,2,30,85,0,30,7978-30,true,0,1,85,1,1,1
608935684461b40390b5bbdf,4556,7,23,121,0,31,4556-23,true,0,9,121,1,9,1
608935684461b40390b5bbe0,4706,5,30,590,2,31,4706-30,true,0,2,590,0.6378378378378379,2,0.4
608935684461b40390b5bbe1,7320,4,28,196,0,31,7320-28,false,0,4,196,1,4,1
608935684461b40390b5bbe2,3198,8,31,463,0,31,3198-31,true,0,1,463,1,1,1
608935684461b40390b5bbe3,5374,3,31,244,0,31,5374-31,false,0,1,244,1,1,1
608935684461b40390b5bbe4,6634,2,31,66,0,31,6634-31,true,0,1,66,1,1,1
608935684461b40390b5bbe5,8557,2,28,599,0,31,8557-28,true,0,4,599,1,4,1
608935684461b40390b5bbe6,1485,4,31,62,0,31,1485-31,false,0,1,62,1,1,1
608935684461b40390b5bbe7,866,4,31,142,0,31,866-31,true,0,1,142,1,1,1
608935684461b40390b5bbe8,6193,4,30,164,1,31,6193-30,true,0,2,164,0.6029411764705882,2,0.5
608935684461b40390b5bbe9,5814,2,31,1120,0,31,5814-31,false,0,1,1120,1,1,1
608935684461b40390b5bbea,6740,5,31,181,0,31,6740-31,true,0,1,181,1,1,1
608935684461b40390b5bbeb,2724,3,31,125,0,31,2724-31,true,0,1,125,1,1,1
608935684461b40390b5bbec,1217,2,31,120,0,31,1217-31,false,0,1,120,1,1,1
608935684461b40390b5bbed,8735,2,30,73,0,31,8735-30,true,0,2,73,1,2,1
608935684461b40390b5bbee,3339,7,29,139,0,32,3339-29,true,0,4,139,1,4,1
608935684461b40390b5bbef,5102,6,28,113,0,32,5102-28,true,0,5,113,1,5,1
608935684461b40390b5bbf0,171,5,32,84,1,32,171-32,true,0,1,84,0.5753424657534246,1,0.5
608935684461b40390b5bbf1,3409,4,31,101,0,32,3409-31,true,0,2,101,1,2,1
608935684461b40390b5bbf2,3813,5,30,170,0,32,3813-30,false,0,3,170,1,3,1
608935684461b40390b5bbf3,4197,5,30,394,0,32,4197-30,true,0,3,394,1,3,1
608935684461b40390b5bbf4,6653,6,31,175,0,32,6653-31,false,0,2,175,1,2,1
608935684461b40390b5bbf5,668,3,30,283,0,32,668-30,true,0,3,283,1,3,1
608935684461b40390b5bbf6,3744,4,32,98,0,32,3744-32,true,0,1,98,1,1,1
608935684461b40390b5bbf7,6923,5,32,82,1,32,6923-32,true,0,1,120,0.594059405940594,1,0.5
608935684461b40390b5bbf8,1926,12,33,77,0,33,1926-33,true,0,1,77,1,1,1
608935684461b40390b5bbf9,5597,2,33,66,0,33,5597-33,true,0,1,66,1,1,1
608935684461b40390b5bbfa,7165,6,29,124,0,33,7165-29,true,0,5,124,1,5,1
608935684461b40390b5bbfb,3228,2,33,66,0,33,3228-33,false,0,1,66,1,1,1
608935684461b40390b5bbfc,1373,5,29,452,1,33,1373-29,true,0,5,452,0.7520798668885191,5,0.7142857142857143
608935684461b40390b5bbfd,8786,7,32,297,0,33,8786-32,false,0,2,297,1,2,1
608935684461b40390b5bbfe,5107,2,28,870,0,33,5107-28,true,0,6,870,1,6,1
608935684461b40390b5bbff,867,7,32,179,0,33,867-32,true,0,2,179,1,2,1
608935684461b40390b5bc00,5898,8,33,74,0,33,5898-33,true,0,1,74,1,1,1
