trunkId, day1, day2, day3, day4, day5,
2470,208,0,2972,62,0,
2489,1690,2788,1871,2369,5658,
553,281,307,192,88,660,
1164,479,2859,217,0,1056,
2433,228,1417,0,0,141,
2447,3063,539,161,5479,7554,
1725,62,799,268,0,0,
356,145,77,0,0,0,
401,507,93,0,0,1522,
505,790,1040,0,1646,0,
1430,242,262,732,80,427,
2054,334,948,1281,164,177,
2159,615,2127,0,734,0,
167,1490,973,0,188,0,
832,79,249,109,0,85,
1628,1988,961,111,99,0,
2589,189,81,0,0,152,
373,1142,299,200,0,0,
664,679,336,308,3298,3783,
2746,138,208,73,366,112,
555,139,0,0,0,0,
1339,163,0,270,269,117,
2626,210,257,0,4359,0,
535,211,232,1779,139,372,
1002,969,307,589,746,0,
2314,1142,903,1745,524,799,
2336,269,337,233,0,0,
2914,2056,0,1588,2169,3048,
2762,72,74,0,0,514,
704,476,350,574,199,610,
1385,288,0,0,0,0,
2811,1390,1295,3507,4075,4078,
493,1597,357,0,468,4044,
1190,3973,2161,2983,1594,4705,
1254,192,166,890,3228,1144,
2341,320,222,231,351,217,
1354,605,6206,0,0,253,
1922,464,0,0,502,0,
104,258,0,371,0,0,
644,110,1065,125,211,121,
1524,123,186,678,99,0,
1018,543,2297,0,497,0,
709,4694,5353,8486,6838,203,
2194,1056,382,0,0,0,
140,709,1654,1178,0,75,
2744,2451,1585,3177,2496,2731,
1144,333,8072,7238,363,0,
1030,251,0,0,0,0,
2894,110,141,149,310,175,
1313,325,5090,1397,180,13842,
2436,153,417,765,0,0,
116,622,963,1109,333,666,
1897,123,0,148,123,107,
2334,133,0,146,209,0,
2726,462,0,72,0,0,
1448,153,0,618,1358,0,
2040,747,694,1499,1279,1598,
1761,60,92,456,334,99,
2547,577,0,74,0,195,
118,2824,2387,0,615,0,
1705,2182,2224,748,2275,2323,
1127,72,66,0,0,2199,
1163,1440,0,0,692,429,
2795,782,366,1236,530,1001,
2667,1105,0,837,1819,502,
5364,1666,149,0,1343,0,
877,82,0,0,235,170,
299,142,0,0,75,0,
1356,3365,2130,4540,0,514,
1076,229,130,0,82,64,
1026,102,187,193,80,231,
1289,104,0,0,164,0,
1490,239,186,0,0,63,
2724,80,0,116,200,106,
161,298,290,260,0,527,
565,355,233,329,536,555,
2633,498,0,184,69,0,
1547,525,0,0,0,159,
517,1066,1507,124,171,86,
2448,338,0,564,0,0,
1395,148,0,0,0,0,
1264,91,501,153,135,861,
756,188,0,0,129,0,
988,90,179,90,62,0,
2875,116,0,0,0,0,
2290,287,252,470,107,302,
0,1598,1427,10139,22300,33852,
1460,147,61,163,91,0,
2593,63,0,0,0,0,
122,193,177,0,0,0,
785,112,445,204,123,101,
713,870,651,0,0,0,
1249,119,0,317,0,372,
1066,224,526,1299,2773,273,
36,197,0,0,0,5055,
863,84,0,0,0,0,
2339,543,1053,216,296,154,
1443,3769,8279,10030,7214,6115,
2518,136,1594,0,0,0,
779,1176,0,3415,0,0,
497,146,1708,664,103,0,
647,2089,491,724,0,144,
1963,147,334,64,304,202,
2224,132,0,0,0,0,
2512,180,65,75,0,124,
355,60,72,0,109,0,
939,402,0,0,0,0,
2817,1275,2583,0,2001,215,
1600,1805,0,2497,2826,0,
365,702,533,0,457,0,
1189,330,480,1491,247,1190,
2821,237,102,241,125,492,
1020,261,0,205,0,377,
1272,376,0,324,922,176,
1764,304,1158,3243,0,3633,
273,122,221,209,337,81,
2041,837,0,0,0,0,
2136,137,0,0,0,75,
2188,222,519,374,141,105,
22,172,0,0,0,0,
257,262,573,472,664,165,
654,107,0,0,0,0,
1162,1004,0,0,3912,1269,
1229,3172,0,0,0,0,
720,1736,1798,3782,1532,869,
2695,16862,111937,23648,0,0,
2365,241,0,0,1331,237,
1410,303,157,185,152,0,
2761,130,67,194,131,0,
924,438,0,0,61,237,
2541,83,117,0,1839,910,
913,226,129,0,89,132,
1169,85,0,0,0,66,
2716,152,0,0,0,0,
79,89,382,255,511,1010,
2611,132,152,291,426,511,
2268,111,0,0,0,0,
1406,190,0,0,127,0,
702,1017,364,238,2425,0,
2006,1059,0,250,76,768,
1585,177,277,81,167,0,
684,622,233,243,425,2251,
1119,153,0,0,0,0,
1292,146,198,640,67,61,
1846,268,0,0,0,0,
2133,161,0,0,0,0,
2689,190,0,0,0,174,
2174,104,0,0,177,257,
2876,81,0,81,122,161,
292,939,1162,0,4087,6324,
550,583,3005,4207,0,7695,
413,174,0,0,268,183,
1837,281,0,65,112,229,
508,273,166,89,405,692,
370,462,159,338,220,0,
1450,151,84,0,144,0,
357,109,239,0,113,0,
518,199,397,0,159,0,
326,147,0,0,0,0,
2482,155,0,297,0,724,
1296,870,2716,0,1191,657,
108,94,131,80,106,0,
418,82,0,0,0,256,
2552,73,213,262,304,128,
617,81,188,201,164,149,
1806,249,66,0,0,0,
124,143,274,272,137,710,
2713,78,0,0,0,0,
2520,109,0,0,170,131,
1983,74,139,180,78,0,
2132,181,1448,0,0,75,
566,148,681,0,210,179,
1849,98,392,526,0,278,
744,80,492,192,280,209,
1120,170,104,78,398,141,
498,281,271,769,381,203,
2481,171,101,99,193,0,
1428,246,199,554,162,258,
922,131,0,0,135,0,
1647,267,150,0,0,152,
915,399,0,254,129,0,
143,78,232,586,514,1120,
758,85,130,97,190,101,
57,201,0,0,80,0,
1529,61,695,0,121,0,
2698,284548,0,0,0,0,
2854,511,0,354,103,100,
1504,249,0,0,0,0,
2283,250,396,150,905,570,
1126,85,157,72,0,0,
2864,321,0,0,84,159,
1672,113,147,79,296,0,
2409,143,98,0,92,0,
4653,432,0,0,0,744,
2220,3044,863,181643,5081,8668,
2805,138,0,0,0,196,
1210,79,1237,87,1404,156,
2893,118,0,0,0,0,
1446,228,255,233,127,246,
2666,122,0,106,148,0,
374,69,0,0,80,0,
379,200,0,89,0,514,
1338,171,0,124,130,68,
930,227,60,219,146,408,
596,106,0,0,0,65,
363,1975,1157,658,1701,0,
2655,67,0,0,0,177,
1057,152,62,183,169,178,
1931,328,0,868,109,565,
169,553,875,421,770,917,
534,158,0,191,109,169,
2656,90,0,248,137,0,
2522,119,91,252,0,280,
526,62,0,390,0,0,
2332,146,220,0,220,1347,
2348,304,0,66,376,177,
254,346,153,419,615,651,
349,71,0,104,0,224,
1952,182,203,163,192,0,
1648,158,0,109,0,80,
875,79,0,0,0,0,
2636,764,0,249,374,483,
1765,77,0,0,0,0,
1848,149,88,180,137,146,
856,72,216,64,182,0,
1918,5275,395,0,0,348,
2679,170,66,0,347,0,
1766,184,0,0,0,1229,
2107,175,268,0,0,798,
931,219,165,127,224,0,
1089,87,0,0,0,0,
667,60,255,0,100,0,
473,797,0,0,0,28795,
2199,90,0,0,0,0,
152,1727,0,0,0,0,
1409,156,92,414,205,250,
158,69,0,0,0,0,
1130,95,225,105,110,123,
733,285,134,0,280,0,
1911,104,65,0,156,150,
615,740,0,0,0,0,
2807,86,0,125,117,233,
1739,159,424,0,243,0,
411,107,115,0,136,341,
168,1017,0,0,1248,0,
322,109,133,302,173,0,
325,120,248,246,64,188,
1552,104,134,0,0,182,
1414,60,124,152,86,298,
414,71,0,294,0,365,
490,31038,24436,0,0,0,
2680,154,0,216,212,0,
1060,143,315,469,105,66,
728,277,603,361,343,294,
567,191,569,258,0,0,
1666,65,115,108,183,0,
1520,186,255,0,192,227,
1948,105,0,0,0,0,
1874,116,0,0,0,105,
2962,666,0,0,2117,1670,
1599,2147,70,0,0,0,
2297,104,102,0,0,73,
4487,123,0,0,0,0,
2977,147,520,86,225,76,
1610,1527,0,90,0,1014,
2095,78,145,361,0,0,
1829,64,0,0,0,120,
1741,541,763,79,0,0,
1960,205,373,263,595,952,
1280,111,447,0,173,0,
399,464,98,869,440,0,
2546,499,0,0,346,504,
2595,2246,255,2564,1830,260,
368,106,0,149,197,232,
2435,65,0,0,0,0,
2853,390,133,735,0,148,
2259,12576,2928,116156,72290,13533,
1471,568,97,188,162,0,
2457,2190,1499,3139,0,1124,
712,249,404,99,364,133,
857,297,622,1890,647,280,
1184,137,65,85,2744,383,
621,905,243,0,181,1415,
2434,96,1665,0,0,0,
1596,3100,3133,0,3685,1415,
815,165,0,134,101,0,
415,213,66,0,384,0,
7,2830,810,0,1754,1809,
2177,3476,0,3105,0,0,
2955,91,0,0,0,76,
2645,86,0,0,0,0,
314,60,0,0,0,0,
2202,310,280,1188,431,122,
293,93,0,170,0,0,
2464,118,0,160,0,129,
2203,800,138,369,0,0,
743,146,0,0,195,200,
1100,185,223,116,321,96,
1241,98,420,64,0,102,
1821,124,112,200,144,141,
849,3878,98,380,0,1685,
705,375,0,0,0,0,
2925,238,404,0,131,134,
2635,66,64,0,0,0,
2492,197,101,0,134,2333,
2476,1053,0,246,0,92,
2640,765,0,0,855,1514,
159,97,67,926,74,117,
1833,164,650,236,212,110,
2727,200,0,0,0,0,
1559,344,308,982,577,477,
1086,219,0,392,0,546,
1974,69,85,0,101,0,
2052,84,1682,382,0,72,
775,224,1373,0,586,70,
582,1201,0,0,288,0,
4119,222,0,117,531,111,
2799,339,131,676,886,0,
465,116,0,307,0,133,
897,459,0,0,0,164,
1683,102,0,294,0,146,
2068,164,463,129,0,123,
1251,66,0,121,200,62,
729,198,0,0,1746,0,
8,275,0,635,0,0,
1494,190,0,151,86,103,
2856,83,339,225,187,136,
2791,1007,145,0,146,0,
4021,71,0,0,0,0,
4879,75,576,0,3569,4571,
1004,245,125,136,121,649,
1639,157,159,0,0,83,
1844,76,0,0,65,70,
2480,462,0,259,0,0,
274,252,176,114,600,173,
1929,524,0,0,183,0,
78,464,232,0,0,0,
197,238,0,0,0,518,
244,905,0,302,0,582,
1665,340,383,499,208,876,
2141,162,0,0,150,184,
2484,183,241,487,0,0,
2612,963,0,136,118,0,
2115,116,0,0,172,3093,
352,1038,868,4337,0,77,
1373,222,0,3797,0,5319,
17,126,0,109,0,0,
2621,62,0,0,0,0,
55,65,0,0,218,0,
213,508,65,88,495,0,
532,155,309,204,154,283,
2535,132,211,0,392,0,
1834,269,0,0,186,113,
412,112,836,1012,768,201,
87,167,0,182,0,0,
1859,306,239,301,274,197,
2528,114,106,0,236,0,
2883,96,371,118,403,0,
991,75,76,167,147,899,
2364,67,385,209,0,0,
1946,62,66,0,245,0,
2521,97,148,95,0,707,
366,73,0,124,0,0,
2024,137,547,153,106,210,
2143,124,246,0,0,0,
291,62,111,196,0,0,
1925,91,164,116,0,136,
838,1272,250,2258,1515,0,
1891,197,146,75,629,485,
2882,79,114,0,336,108,
2474,209,0,354,0,0,
784,161,0,0,131,352,
125,81,376,288,134,200,
2881,74,0,0,287,0,
2639,123,732,845,881,305,
979,42774,33191,0,15428,22271,
1,258,0,128,144,190,
1422,178,0,0,0,0,
948,227,578,1338,73,275,
533,87,164,301,106,301,
1500,155,241,0,189,0,
2439,119,0,525,63,0,
211,114,0,0,76,0,
2634,191,193,156,151,0,
151,202,0,0,146,0,
398,146,273,102,431,269,
734,377,177,201,308,270,
2720,158,290,0,0,0,
1031,128,107,0,0,0,
2093,134,565,178,253,119,
48,2436,0,0,0,0,
1590,353,0,635,0,0,
222,169,190,0,0,0,
1678,63,118,0,0,0,
1662,98,136,0,240,96,
2422,77,112,0,0,141,
298,136,0,0,0,0,
97,83,198,82,69,281,
107,75,0,0,0,0,
297,166,72,0,0,0,
1767,324,3568,0,1459,0,
56,77,76,146,177,0,
1797,69,88,0,404,404,
1244,149,2032,0,303,644,
528,68,0,0,324,0,
1943,141,79,157,61,2349,
2827,62,0,3768,0,2402,
1233,77,0,0,0,0,
483,0,78,0,0,0,
1379,0,147,102,63,0,
2184,0,76,348,109,329,
965,0,152,638,75,147,
2488,0,97,0,0,0,
2013,0,133,307,893,1163,
693,0,196,0,0,0,
1166,0,177,651,0,84,
1757,0,173,4140,3490,0,
2023,0,78,0,0,127,
1966,0,64,85,0,0,
117,0,2475,177,2249,0,
2777,0,1205,0,2833,1054,
277,0,80,0,0,0,
2394,0,318,0,168,0,
747,0,140,0,0,135,
345,0,228,0,0,71,
752,0,71,0,98,0,
2366,0,129,67,0,0,
2493,0,286,0,0,0,
4124,0,62,0,612,395,
1740,0,168,539,0,0,
2590,0,585,0,135,0,
2831,0,736,0,870,0,
2637,0,68,0,351,156,
1649,0,199,0,0,0,
694,0,105,0,0,0,
1530,0,6198,0,0,0,
2851,0,77,0,0,0,
186,0,604,0,0,0,
1101,0,301,103,0,0,
1758,0,5679,0,0,0,
2240,0,509,182,0,255,
2913,0,201,304,0,0,
2380,0,109,119,116,0,
1226,0,3037,1162,4095,1081,
2855,0,4436,0,0,0,
382,0,112,0,0,0,
2122,0,628,480,0,0,
718,0,2540,0,0,0,
1904,0,68,0,0,0,
556,0,240,0,143,0,
2527,0,219,108,0,0,
1402,0,322,201,1364,64,
1405,0,416,0,76,0,
1748,0,64,938,232,1225,
2904,0,1786,70,0,0,
700,0,3611,0,0,4761,
2327,0,106,284,107,85,
2545,0,340,483,92,0,
573,0,102,0,106,395,
1640,0,488,2253,2420,1411,
2450,0,170,0,0,0,
2704,0,119,0,0,336,
294,0,249,0,0,0,
1432,0,1584,0,1086,0,
1880,0,209,0,157,0,
2577,0,974,1794,0,0,
2722,0,81,0,0,0,
2829,0,887,0,0,0,
4136,0,206,0,0,0,
2469,0,115,130,0,140,
1671,0,232,438,279,0,
198,0,186,175,0,0,
765,0,380,0,356,684,
2445,0,5624,0,0,0,
558,0,291,120,130,116,
2523,0,228,0,0,0,
2760,0,154,0,0,0,
1584,0,78,70,0,0,
4569,0,174,82,0,0,
487,0,115,0,0,0,
976,0,426,0,0,0,
2950,0,8234,0,0,0,
2644,0,143,644,2394,2382,
2599,0,2735,1736,3355,1372,
2051,0,878,130,188,350,
2372,0,241,373,714,96,
328,0,288,0,0,0,
2852,0,71,0,0,0,
495,0,29552,4305,0,0,
1828,0,452,10033,1576,1976,
170,0,3071,5449,0,0,
560,0,301,0,0,0,
2918,0,8601,2719,9521,0,
2049,0,1131,97,1190,460,
2270,0,1583,2346,0,0,
1517,0,293,141,0,0,
2884,0,130,0,0,208,
1762,0,123,310,0,79,
400,0,137,577,0,0,
2217,0,529,798,0,1928,
2824,0,826,0,0,0,
256,0,2443,0,0,0,
649,0,2878,666,0,0,
1267,0,253,902,1316,643,
217,0,83,0,0,0,
2723,0,119,0,126,414,
1485,0,204,228,0,0,
1903,0,86,61,145,0,
2030,0,649,0,0,0,
660,0,497,247,0,72,
14,0,152,157,0,139,
2446,0,2729,360,0,0,
2238,0,393,0,250,0,
805,0,963,0,0,0,
2525,0,215,0,0,231,
1521,0,146,142,0,133,
576,0,197,349,1680,0,
2869,0,106,140,0,0,
964,0,220,0,0,0,
2274,0,291,152,0,88,
1853,0,91,0,0,0,
1894,0,182,94,263,339,
1380,0,115,0,0,210,
1609,0,145,0,394,97,
1263,0,146,0,350,168,
1573,0,818,0,248,0,
515,0,1648,0,3912,1692,
2234,0,358,0,299,0,
2691,0,65,363,0,159,
2725,0,183,171,0,157,
2905,0,385,0,0,138,
1934,0,108,107,0,1444,
2273,0,176,344,0,893,
907,0,74,0,0,0,
1293,0,790,439,1064,0,
2702,0,220,0,522,0,
1340,0,134,123,241,0,
2966,0,238,0,0,200,
841,0,2062,4543,549,2379,
2809,0,301,128,0,0,
2822,0,74,221,99,0,
2461,0,874,0,0,0,
1677,0,165,0,0,112,
1068,0,284,0,1350,531,
2844,0,122,0,0,0,
2011,0,1564,0,726,0,
250,0,168,0,0,0,
1377,0,68,0,132,143,
1796,0,137,0,0,0,
346,0,283,141,0,0,
1875,0,305,0,0,0,
920,0,90,0,0,0,
701,0,454,0,87,71,
251,0,150,0,0,0,
2282,0,97,391,0,286,
2323,0,165,97,64,0,
2584,0,97,0,91,0,
54,0,75,77,0,0,
2309,0,151,0,66,441,
993,0,1316,0,531,169,
2291,0,196,0,367,136,
2156,0,114,134,0,188,
2902,0,65,0,285,0,
2568,0,122,0,169,102,
1664,0,733,183,0,138,
2671,0,294,175,0,256,
2322,0,187,68,117,257,
2459,0,1884,120,122,209,
2086,0,101,0,325,0,
688,0,112,0,0,0,
1901,0,117,0,0,0,
751,0,111,128,0,0,
466,0,3792,0,0,0,
489,0,4139,0,0,14937,
866,0,231,1093,0,67,
908,0,216,6084,6090,116,
1335,0,180,215,177,558,
1378,0,71,107,0,286,
342,0,135,0,0,0,
4630,0,120,0,0,0,
1607,0,66,0,92,93,
2475,0,384,114,0,105,
58,0,445,0,302,196,
70,0,122,88,84,150,
640,0,80,0,0,0,
2029,0,208,0,195,153,
2529,0,157,82,0,0,
973,0,236,290,0,88,
1800,0,90,0,0,436,
4620,0,62,0,0,0,
801,0,74,101,68,75,
2401,0,298,768,61,403,
2129,0,208,266,609,2556,
2121,0,110,154,0,100,
2452,0,863,2372,788,1387,
1017,0,399,1005,212,0,
1206,0,85,0,0,0,
281,0,185,0,274,0,
472,0,503,331,0,0,
2907,0,83,198,0,0,
34,0,161,0,0,0,
1194,0,75,85,0,0,
1316,0,86,0,0,92,
1858,0,384,478,274,0,
2573,0,206,223,0,0,
921,0,90,0,61,0,
595,0,84,0,0,0,
787,0,64,291,0,0,
2730,0,96,123,138,304,
1056,0,62,99,92,139,
99,0,136,138,299,330,
2151,0,417,82,0,0,
1496,0,92,0,0,0,
2326,0,85,0,161,0,
189,0,134,107,0,0,
2263,0,69,0,105,77,
2166,0,1881,0,7820,3674,
2451,0,1140,1852,0,4679,
10,0,129,0,0,0,
2261,0,80,0,0,0,
2885,0,103,63,377,687,
2935,0,62,0,0,0,
1832,0,383,0,93,259,
2219,0,78,0,0,0,
2036,0,1577,0,5737,418,
2502,0,665,1134,0,0,
2135,0,97,0,0,3403,
2571,0,265,0,0,0,
2978,0,412,0,0,0,
2269,0,1579,125,544,0,
2321,0,608,0,0,0,
4626,0,82,0,0,340,
1688,0,370,0,0,0,
53,0,156,0,0,0,
1400,0,244,0,0,0,
1577,0,340,0,0,0,
537,0,157,0,0,0,
1487,0,577,0,0,0,
1106,0,8651,14094,0,0,
1653,0,419,0,0,0,
2097,0,110,184,0,418,
1458,0,141,63,76,0,
77,0,92,0,62,0,
1479,0,161,0,0,0,
1633,0,130,0,0,0,
1040,0,1383,1581,188,0,
1534,0,393,0,0,0,
1554,0,179,0,0,0,
2443,0,85,106,0,79,
1660,0,420,0,0,0,
848,0,220,93,0,0,
1551,0,153,0,0,0,
1544,0,90,0,0,0,
395,0,91,113,0,0,
1463,0,563,0,0,0,
1480,0,177,60,0,86,
618,0,154,0,0,0,
723,0,146,0,0,0,
1332,0,1178,0,0,0,
1605,0,159,0,0,502,
1728,0,94,0,0,0,
1394,0,60,0,0,0,
1618,0,234,128,0,0,
1625,0,705,0,0,0,
799,0,2674,0,0,17850,
1211,0,148,194,0,0,
516,0,73,0,0,0,
520,0,128,0,0,0,
708,0,260,0,0,0,
892,0,8693,0,0,0,
1122,0,719,0,111,0,
1637,0,243,0,0,0,
1629,0,183,0,0,0,
1570,0,86,0,0,0,
2779,0,322,0,0,0,
1382,0,189,0,0,0,
1673,0,301,0,920,404,
1036,0,140,148,0,0,
210,0,226,0,174,0,
1638,0,109,0,0,0,
2560,0,63,93,114,0,
851,0,365,0,0,0,
804,0,1536,1570,0,384,
4477,0,2021,0,0,0,
474,0,75,0,0,0,
1716,0,146,285,0,0,
1919,0,695,0,0,21911,
265,0,156,0,141,0,
406,0,216,0,0,0,
1375,0,572,3459,0,3261,
1793,0,83,66,0,0,
1284,0,130,0,0,0,
1357,0,577,0,0,0,
1321,0,675,0,0,0,
358,0,66,82,113,130,
1808,0,135,231,118,162,
996,0,75,662,0,0,
2836,0,68,0,206,419,
1961,0,83,0,665,92,
562,0,243,0,4085,857,
1035,0,134,0,0,0,
1651,0,470,0,0,0,
268,0,60,0,0,0,
378,0,312,312,0,0,
2442,0,96,530,123,432,
2681,0,77,0,569,0,
354,0,65,0,0,0,
1007,0,92,0,0,0,
2421,0,146,134,0,0,
1303,0,316,171,0,0,
1726,0,84,0,0,0,
2360,0,72,0,259,160,
2175,0,136,3625,984,294,
2362,0,162,0,0,191,
2361,0,191,0,0,163,
1330,0,99,0,0,0,
1526,0,73,249,0,0,
859,0,0,66,128,0,
1519,0,0,255,0,0,
290,0,0,84,0,173,
1909,0,0,60,1906,1452,
1085,0,0,567,0,0,
1345,0,0,136,218,0,
182,0,0,203,690,122,
1044,0,0,1887,0,0,
1820,0,0,70,76,0,
1096,0,0,88,0,0,
2335,0,0,3962,2490,2342,
2959,0,0,150,115,0,
2063,0,0,130,0,0,
2526,0,0,161,194,286,
422,0,0,81535,456,0,
2354,0,0,1038,433,0,
81,0,0,405,444,1337,
2185,0,0,66,0,0,
1054,0,0,708,431,1433,
451,0,0,60,0,0,
2479,0,0,69,0,0,
2733,0,0,169,0,0,
100,0,0,380,0,0,
183,0,0,72,0,0,
2300,0,0,99,0,0,
2657,0,0,89,0,1526,
1525,0,0,832,0,0,
1575,0,0,270,214,369,
1408,0,0,135,0,124,
675,0,0,80,0,91,
2349,0,0,98,94,0,
2343,0,0,434,0,0,
96,0,0,4903,0,0,
2763,0,0,67,0,0,
1019,0,0,260,105,188,
1588,0,0,91,0,210,
674,0,0,84,0,0,
1273,0,0,428,0,0,
184,0,0,201,0,0,
394,0,0,218,0,0,
1945,0,0,131,0,0,
798,0,0,545,0,144,
1805,0,0,78,0,0,
864,0,0,307,0,0,
2516,0,0,109,0,0,
2965,0,0,557,173,611,
2351,0,0,80,0,178,
2210,0,0,226,0,0,
1083,0,0,99,0,0,
2350,0,0,64,157,0,
2736,0,0,303,0,0,
575,0,0,117,0,0,
1814,0,0,69,188,386,
1128,0,0,203,0,156,
757,0,0,122,0,0,
665,0,0,98,0,0,
871,0,0,143,406,324,
695,0,0,107,105,0,
443,0,0,367,0,181,
98,0,0,1829,0,100,
1484,0,0,171,0,0,
1514,0,0,130,0,0,
