trunkId, day1, day2, day3, day4, day5,
8764,97,234,339,0,63,
6146,114,194,70,0,256,
6606,242,399,501,0,345,
1598,159,0,0,0,0,
1556,17411,0,5035,0,0,
4365,594,0,170,0,0,
1329,3481,6201,4816,16182,3037,
1206,406,0,471,321,140,
1907,4215,1019,0,4829,0,
1041,151,0,0,261,0,
6688,281,0,0,0,189,
6773,1357,0,0,0,0,
1082,214,0,170,0,0,
6016,118,0,106,240,108,
6925,67,0,2385,2762,0,
7185,226,0,0,0,0,
4042,88,0,0,0,0,
740,118,0,0,0,70,
6501,94,72,0,72,0,
1034,427,0,197,238,172,
8369,1364,0,0,188,0,
1345,346,199,0,0,0,
8021,259,541,269,0,163,
1445,97,140,0,0,0,
3245,145,0,215,69,90,
7760,85,95,0,146,190,
6681,164,93,156,0,356,
5872,94,84,186,152,103,
914,113,0,0,196,0,
4054,76,0,0,0,0,
5167,73,0,0,0,0,
8431,112,0,0,0,0,
6223,108,0,80,0,96,
2095,718,1037,0,167,66,
5008,396,394,1816,344,173,
195,978,0,435,85,1083,
7431,154,0,75,70,0,
5193,181,0,0,0,214,
7717,121,0,0,66,172,
3316,134,0,0,117,108,
1369,180,288,224,139,0,
6413,711,185,269,354,290,
6994,195,0,790,238,545,
5529,176,0,0,0,0,
7639,173,233,153,88,0,
6325,78,0,68,668,0,
5039,188,0,0,288,0,
7171,158,0,0,0,0,
69,123,0,207,126,170,
2022,252,343,180,877,0,
2506,106,136,144,0,80,
3403,125,0,103,97,0,
5471,237,0,0,0,0,
1729,90,0,122,0,0,
1790,177,246,0,67,134,
7806,603,264,425,0,0,
226,617,288,0,424,160,
321,513,0,486,0,0,
1332,8024,9002,9729,11322,17122,
5978,8028,0,0,0,0,
3625,3555,1388,1009,1029,1827,
1157,200,0,0,0,0,
324,1107,904,249,0,0,
396,278,0,93,246,77,
3236,265,0,633,90,452,
8185,392,192,5885,101,113,
8545,449,190,264,71,0,
5721,61,0,127,0,0,
6250,96,0,147,74,0,
8269,4343,565,88,190,696,
3776,2427,2032,530,69,1289,
7191,76,0,895,0,0,
1879,132,0,0,0,0,
6531,104,122,0,0,114,
4200,132,0,0,0,0,
6627,137,0,163,0,91,
7558,101,0,0,0,0,
232,622,75,424,475,744,
6813,286,0,101,112,0,
8372,2027,1722,551,1964,2073,
4751,114,0,0,0,0,
2328,1415,1462,0,0,99,
46,221,0,106,0,412,
1475,376,0,0,0,0,
7799,1593,0,229,0,0,
1997,219,486,295,0,0,
1961,175,114,610,0,1100,
8223,5071,4764,5341,3460,3336,
4532,1217,292,0,365,188,
7328,1542,709,0,0,0,
6781,73,0,0,0,0,
6684,85,80,0,90,0,
8339,81,0,0,0,0,
2122,6946,117,333,80,7425,
6577,66,0,0,0,0,
3695,802,0,219,284,0,
1776,326,0,164,108,120,
6053,103,0,0,0,0,
7950,142,0,751,0,0,
5164,73,0,0,0,0,
6780,100,0,707,0,0,
7796,2345,0,107,520,0,
4832,281,921,85,0,0,
832,178,0,287,190,161,
3301,71,0,0,0,0,
5444,2319,0,0,0,0,
1618,77,328,209,0,0,
6130,65,0,0,483,1025,
3194,161,0,308,0,0,
2140,321,0,0,0,0,
6935,226,0,0,0,0,
6285,1451,0,820,0,531,
6057,118,0,0,0,0,
2379,74,0,0,0,0,
7744,66,382,240,251,400,
4977,69,0,178,251,0,
3229,177,0,0,0,159,
