trunkId, totalCost, maxCost, totalIterations, maxIter, totalSlope, maxSlope, totalBranches, maxBranches, sumOfTempCosts, maximalAvgK, count, maxCostIterationsCount, maxCostBranchesCount, maxBranchesIterationsCount
3654,6.98333333333333,171,17,8,72,72,17,7,2.45,1.16666666666667,3,2,7,7
7896,9.35,201,32,10,13,8,58,17,5.16666666666667,1.14285714285714,5,10,17,10
3209,391.05,7001,202,58,527,141,18,5,387.9,1,4,58,5,56
6635,242,6074,202,71,255,132,109,43,200.05,1.1875,5,71,27,65
551,1.76666666666667,106,2,2,0,0,8,8,0.233333333333333,1,1,2,8,2
8492,68.6833333333333,3756,61,54,75,74,52,22,5.25,1.1,3,54,22,54
6117,186.166666666667,9689,41,32,487,320,15,6,170.383333333333,1.2,3,32,6,7
6997,453.95,9882,215,74,346,144,22,10,272.1,1.33333333333333,3,71,10,71
7678,447.25,8451,198,62,678,228,89,34,409.166666666667,1.21739130434783,6,62,6,32
539,14.9,527,44,22,38,25,12,7,17.9166666666667,1.5,2,22,5,22
8552,4.83333333333333,207,15,12,20,20,10,7,2.15,1,2,12,7,12
3349,12.15,729,30,30,0,0,10,10,0,1.11111111111111,1,30,10,30
4502,1.9,114,43,43,3,3,10,10,1,1.11111111111111,1,43,10,43
7855,224.7,10088,165,65,286,217,37,18,125.916666666667,1.16666666666667,3,57,18,57
1125,43.7833333333333,988,178,67,74,25,39,14,34.0166666666667,1.2,5,52,9,36
238,416.266666666667,10701,303,85,620,314,122,58,476.766666666667,1.28571428571429,4,85,42,63
5450,18.2333333333333,370,64,23,56,44,85,26,7.83333333333333,1.23809523809524,5,8,22,11
7240,501.483333333333,10197,268,71,340,165,57,21,177.166666666667,1.18181818181818,4,62,19,65
3509,2705.06666666667,61991,257,69,2437,1045,45,22,2049.63333333333,1.14285714285714,4,69,9,67
6887,694.966666666667,20698,175,73,700,298,41,23,509.05,1.25,3,73,23,73
5102,2.91666666666667,113,18,10,11,11,12,6,1.38333333333333,1,2,10,6,10
7320,85.6,3060,111,56,189,80,38,14,60.6166666666667,1.16666666666667,3,41,11,14
1379,24.0166666666667,947,25,17,94,94,19,8,15.1333333333333,1,3,17,8,2
7733,1.35,81,5,5,0,0,7,7,0.4,1,1,5,7,5
3496,156.483333333333,4012,201,65,83,52,62,28,113.516666666667,1.27272727272727,6,65,28,65
5703,225.75,4469,182,62,734,172,95,13,214.2,1.25,13,44,7,23
6077,823.35,28801,160,50,1710,868,71,28,808.05,1.21739130434783,4,48,28,48
317,128.75,2415,213,60,328,132,150,31,138.9,1.42857142857143,8,60,16,55
3605,331.666666666667,19565,75,67,464,333,39,28,310.266666666667,1.2,3,67,28,67
8023,237.283333333333,13049,111,61,287,205,49,13,259.883333333333,1.14285714285714,6,61,9,5
8557,117.35,3581,142,69,237,139,49,17,138.116666666667,1.3,4,69,13,65
5107,242.383333333333,10419,80,49,560,218,30,12,236.933333333333,1,4,49,12,49
4013,159.5,5900,98,63,210,111,24,13,159.05,1.28571428571429,2,63,11,35
6801,12.75,289,19,6,80,49,23,9,2.78333333333333,1.5,4,6,9,6
6689,8.65,368,7,4,72,72,8,4,4.91666666666667,1,2,4,4,4
6972,407.283333333333,12073,218,67,277,218,46,15,38.0166666666667,1.36363636363636,4,60,13,36
6740,10.3,181,52,18,56,35,37,8,5.51666666666667,1,6,18,8,18
7739,37.3166666666667,1876,20,11,245,226,31,20,37.45,1.33333333333333,2,11,20,11
8598,27.5166666666667,1573,22,14,133,131,27,20,30.0833333333333,1.11111111111111,2,14,20,14
2225,518.833333333333,15451,343,73,698,300,139,55,610.45,1.21428571428571,5,69,42,72
6196,109.316666666667,4607,124,58,207,113,23,6,97.3,1.25,5,58,5,19
2311,6.31666666666667,379,69,69,15,15,24,24,5.65,1.14285714285714,1,69,24,69
3652,5.31666666666667,184,11,8,0,0,19,16,1.78333333333333,1.06666666666667,2,8,16,8
5750,34.5333333333333,723,94,30,112,42,38,16,34.9166666666667,1.33333333333333,5,24,13,19
8284,114.233333333333,2399,198,62,172,67,25,11,65.4666666666667,1.25,4,61,8,15
3339,29.2666666666667,776,83,40,79,45,67,30,34.5666666666667,1.16666666666667,3,23,20,40
4562,431.55,13567,293,75,520,269,106,28,447.216666666667,1.17391304347826,7,57,11,75
6852,188.566666666667,4189,129,73,398,183,22,7,106.116666666667,1.25,4,73,4,8
6614,91.2333333333333,3927,102,70,312,257,61,40,106.633333333333,1.1875,2,70,40,70
7426,332.1,4390,366,78,161,64,20,4,142.583333333333,1,5,74,4,78
4016,248.283333333333,3963,240,65,289,84,44,13,205.016666666667,1.125,5,50,13,50
218,28.65,1153,39,15,161,131,60,46,19.7833333333333,1.27777777777778,3,14,46,14
1921,92.9666666666667,5510,40,32,307,301,12,8,117.833333333333,1.6,2,32,8,32
7165,15.6666666666667,598,26,10,88,75,39,17,8.73333333333333,1.16666666666667,3,10,10,6
7187,10.3666666666667,440,6,4,92,92,11,6,5.33333333333333,1,2,4,5,2
7935,99.3833333333333,1789,248,61,315,134,109,22,73.4666666666667,1.33333333333333,8,52,19,16
7063,41.8166666666667,1135,116,66,127,60,23,10,9.93333333333333,1.14285714285714,3,66,4,11
8812,249.533333333333,6366,211,76,226,89,11,5,248.066666666667,1,3,76,3,63
1373,172.916666666667,5490,141,75,130,74,8,5,109.783333333333,1.25,2,75,5,75
8456,95.3666666666667,5661,60,54,151,151,13,10,111.966666666667,1.33333333333333,2,54,10,54
3408,22.2166666666667,636,28,9,199,91,24,8,18.2,1.33333333333333,4,9,8,9
5898,54.0333333333333,1137,213,48,282,86,153,19,36.5333333333333,1.28571428571429,11,33,17,35
6559,197.05,5391,219,71,359,102,118,45,151.716666666667,1.33333333333333,5,58,24,48
6973,34.4166666666667,1797,16,14,0,0,20,17,3.81666666666667,1.0625,2,14,3,2
7477,2.65,82,10,6,0,0,15,9,0.833333333333333,1.125,2,4,6,6
586,1.33333333333333,80,4,4,17,17,3,3,0.566666666666667,1,1,4,3,4
2467,27.8,600,10,4,0,0,10,4,19.7833333333333,1,3,3,4,3
715,5.55,119,13,5,44,41,18,6,2.86666666666667,1,4,5,6,5
8499,81.3833333333333,2144,125,53,75,31,61,13,20.8666666666667,1.33333333333333,9,53,5,20
7053,218.75,6603,133,68,265,135,46,28,222.883333333333,1.22222222222222,2,65,28,65
8735,8.1,300,14,11,22,22,18,12,5.83333333333333,1.09090909090909,2,3,12,3
8286,82.9333333333333,2772,83,48,182,77,15,6,64.9,1.2,3,48,5,18
4706,122.383333333333,5279,80,36,356,192,53,22,112.266666666667,1.0625,4,32,19,6
2628,24.9166666666667,996,28,14,181,120,78,56,31.1333333333333,1.28571428571429,2,14,56,14
3215,133.633333333333,3070,271,71,136,46,43,14,98.8833333333333,1.33333333333333,5,65,14,65
6960,77.4166666666667,1310,257,72,79,21,79,27,80.5166666666667,1.2,4,72,27,72
5140,36,1303,18,8,337,193,17,6,33.5333333333333,1,3,8,6,7
7184,65.9333333333333,1607,115,31,197,80,61,17,65.8,1.16666666666667,5,31,17,31
561,60.0166666666667,1389,126,33,320,93,77,24,50.2666666666667,1.33333333333333,6,33,24,33
6362,17.6166666666667,996,56,50,65,65,64,51,30.1,1.16666666666667,2,50,51,50
7503,133.733333333333,2909,224,63,192,56,42,10,118.883333333333,1.28571428571429,5,55,10,55
867,55.0833333333333,1652,160,77,38,30,13,7,1.46666666666667,1,3,77,3,8
1471,31.55,741,41,11,369,140,14,5,20.2,1,4,11,3,10
6568,142.916666666667,2182,199,55,169,41,61,11,48.1,1,8,38,8,16
3365,2.25,135,5,5,0,0,9,9,1.95,1,1,5,9,5
3813,16.3,808,34,27,82,46,23,12,14.9833333333333,1.16666666666667,2,27,12,27
4197,294.8,16723,76,57,501,301,50,19,292.8,1.08333333333333,4,57,19,57
4319,280.35,6665,107,51,1306,767,100,30,273.95,1.2,4,51,25,15
6665,295.55,9493,125,69,196,196,30,18,162.016666666667,1.2,2,56,18,56
6193,42.5166666666667,1095,24,12,101,54,27,7,9.1,1.33333333333333,5,2,3,12
6826,54.7833333333333,2620,10,8,469,469,42,22,50.95,1.16666666666667,2,8,22,8
7470,53.7166666666667,2090,96,43,146,46,48,10,46.2666666666667,1.16666666666667,7,43,8,8
7776,19.15,805,61,34,79,43,49,26,19.0333333333333,1.11111111111111,3,34,26,34
298,345.716666666667,11649,172,57,707,482,44,17,366.533333333333,1.2,4,31,14,57
326,2.75,100,11,7,1,1,26,18,1.21666666666667,1.14285714285714,2,7,18,7
668,26.5,1082,14,6,282,219,48,23,18.35,1.23076923076923,3,6,23,6
6573,87.8,1493,256,70,53,24,20,4,18.15,1,5,63,4,63
7961,652.5,11323,332,73,755,229,101,39,756.733333333333,1.66666666666667,5,73,39,73
5725,15.7333333333333,705,12,6,197,197,25,13,9.73333333333333,1.5,3,6,13,6
2307,5.2,312,5,5,42,42,4,4,4.28333333333333,1,1,5,4,5
6494,166.733333333333,4746,206,58,326,94,129,33,162.966666666667,1.4,9,58,33,58
8457,17.25,697,28,19,67,34,18,9,17.6166666666667,1.5,3,19,9,19
986,23.7333333333333,235,48,7,55,21,59,13,6.81666666666667,1.14285714285714,10,6,3,4
7978,153,7428,67,52,287,159,16,10,145.366666666667,1.25,2,52,6,15
3662,224.866666666667,8230,125,70,219,122,34,20,222.55,1.22222222222222,2,70,20,70
6574,144.316666666667,2504,161,57,331,87,70,19,133.55,1.3,5,57,16,22
1688,15.0333333333333,902,61,61,14,14,8,8,18.7833333333333,1.14285714285714,1,61,8,61
3198,14.55,463,27,17,58,58,30,16,12.4833333333333,1.25,2,17,14,10
7069,90.5166666666667,2103,192,74,163,48,60,17,106.05,1.33333333333333,5,72,16,74
5374,13.8666666666667,244,19,6,44,44,39,11,6.15,1.125,5,3,11,3
2896,56.6666666666667,3248,13,8,406,393,21,15,34.05,1.2,2,8,6,5
6634,50.75,2695,71,52,71,52,56,46,58.4166666666667,1.23076923076923,3,52,46,52
2256,21.05,404,99,20,218,65,100,28,15.2666666666667,1.18181818181818,7,10,28,10
3769,125.216666666667,2235,150,58,215,79,37,15,107.216666666667,1.08333333333333,4,58,3,28
4669,117.9,2837,211,69,244,106,33,12,85.9833333333333,1.2,4,69,12,69
5070,143.55,4336,110,44,295,114,61,19,141.133333333333,1.375,5,44,19,44
6140,68.3833333333333,4103,70,70,64,64,10,10,74.8833333333333,1,1,70,10,70
7835,34.6833333333333,971,94,43,71,25,26,9,34.85,1.66666666666667,3,43,9,43
1485,147.5,6104,144,57,241,143,73,19,128.85,1.27272727272727,6,46,16,57
866,116.516666666667,3312,190,67,117,59,28,8,115.166666666667,1.2,4,61,7,6
3409,105.516666666667,5881,74,59,106,60,14,6,7.83333333333333,1,3,59,3,10
3938,70.9166666666667,2937,77,51,174,112,19,11,52.3666666666667,1.14285714285714,3,51,4,12
3784,69.75,2446,84,52,235,148,17,7,64.8666666666667,1,3,22,7,22
5141,130.55,4528,163,56,139,88,17,11,90,1.1,3,56,11,56
3649,358.4,13132,164,56,419,260,53,27,290.25,1.21052631578947,3,56,13,54
6162,12.8833333333333,285,58,17,181,94,80,30,7.28333333333333,1.08695652173913,5,8,30,8
6653,6,360,9,9,99,99,16,16,4.5,1.06666666666667,1,9,16,9
5814,226.05,12221,80,58,307,297,42,23,99.6333333333333,1.0952380952381,4,58,12,2
1076,524.766666666667,13606,270,79,499,254,51,19,416.233333333333,1.2,4,70,19,70
8660,149.35,7407,107,58,161,161,34,31,132.933333333333,1.10714285714286,2,58,31,58
4964,34.4333333333333,1384,88,38,74,39,36,11,30.6166666666667,1,4,38,8,17
4709,96.9833333333333,1591,87,24,339,103,36,9,89.6,1.5,5,24,8,2
7454,128.733333333333,2398,239,61,146,44,24,6,125.783333333333,1,4,58,6,58
7925,211,6413,128,56,409,128,31,8,211.933333333333,1,5,56,8,8
903,356.983333333333,8248,176,60,479,149,32,11,273.35,1,4,60,7,6
4545,30.0333333333333,1235,58,25,156,105,30,14,11.3166666666667,1.2,4,25,4,9
2724,25.3,1236,31,14,146,123,33,16,18.9333333333333,1.33333333333333,3,14,16,14
1217,4.33333333333333,120,16,8,11,11,14,8,1.31666666666667,1.5,3,4,8,4
4895,26.0666666666667,530,52,17,138,41,30,10,22.6666666666667,1.5,5,15,9,17
6087,62.4333333333333,3347,96,60,58,55,18,15,11.2,1.25,2,60,15,60
7228,6.23333333333333,198,11,6,118,88,19,15,5.75,1.33333333333333,2,6,4,5
2072,78.5833333333333,3844,69,49,218,102,83,32,80.1833333333333,1.5,5,49,32,49
3130,3.03333333333333,182,92,92,4,4,6,6,3.61666666666667,1,1,92,6,92
8419,81.4166666666667,1773,216,75,77,28,35,15,85.85,1.125,3,71,15,71
8534,405.8,17964,229,68,401,322,67,34,339.566666666667,1.2,4,68,34,68
2399,226.333333333333,5047,214,75,250,117,53,24,246.616666666667,1.15,3,66,24,66
5111,44.1833333333333,2651,46,46,188,188,20,20,45.4333333333333,1.15384615384615,1,46,20,46
4965,136.333333333333,3779,203,60,162,72,30,10,114.6,1,5,60,5,51
5262,11.1666666666667,275,73,37,38,21,9,3,9.08333333333333,1,3,37,3,14
7269,146.05,3832,196,68,111,64,57,24,102.7,1.2,4,66,24,66
5739,38.1833333333333,764,74,32,199,77,38,16,33.9333333333333,1.22222222222222,3,23,11,19
6347,37.8833333333333,1856,36,17,249,199,44,32,35.1833333333333,1.13333333333333,4,17,32,17
5743,359.916666666667,8674,222,76,395,141,70,45,467.616666666667,1.25925925925926,3,73,45,73
8786,61.3,1264,155,53,179,85,46,12,57.5666666666667,1.11111111111111,5,19,6,42
171,19.85,340,60,14,142,43,47,11,12.3,1.33333333333333,7,7,7,14
385,72.15,1835,190,58,172,105,41,15,52.8666666666667,1.16666666666667,5,34,15,34
7398,632.55,11704,265,56,786,253,40,15,639.983333333333,1.33333333333333,5,55,15,55
4475,60.7833333333333,2114,130,48,148,56,45,12,57.65,1.09090909090909,5,48,12,48
6981,851.85,16202,224,70,1356,339,81,26,753.5,1.35714285714286,5,55,19,14
7930,79.2166666666667,3702,57,37,241,116,26,9,74.8166666666667,1,3,37,9,37
8049,52.1833333333333,2112,76,38,105,77,14,6,49.9166666666667,1,3,33,5,38
3585,38.8833333333333,871,88,23,123,58,50,22,35.2166666666667,1.33333333333333,5,19,22,19
162,48.75,1695,85,52,199,134,56,27,68.0166666666667,1.33333333333333,3,52,27,52
569,181.783333333333,1110,143,32,496,107,133,15,69.2833333333333,1.2,19,10,15,6
1224,23.7833333333333,579,59,18,79,42,18,5,13.85,1.33333333333333,5,18,4,17
8183,56.4166666666667,2456,106,68,158,127,31,20,57.4833333333333,1.1875,3,26,8,68
2381,198.116666666667,3311,344,71,233,62,52,12,201.8,1.33333333333333,5,67,11,71
4868,12.2666666666667,648,63,58,21,11,8,4,10.3333333333333,1,2,58,4,58
5127,25.25,583,44,17,93,56,35,13,14.7166666666667,1.66666666666667,3,11,9,17
6625,33.4333333333333,539,121,32,105,31,62,13,16.5833333333333,1.28571428571429,8,32,10,10
7212,21.0833333333333,717,39,19,102,54,19,8,19.65,1,3,19,8,19
7900,12.2333333333333,247,39,11,67,28,41,12,6.75,1.2,5,10,6,11
1944,7.08333333333333,425,4,4,114,114,3,3,5.56666666666667,1,1,4,3,4
1572,30.1166666666667,280,86,12,166,31,41,6,21.05,1.25,11,12,3,12
1783,29.4,522,74,19,108,32,61,13,22.4166666666667,1.28571428571429,7,19,6,11
1310,102.783333333333,4664,92,49,237,176,24,11,56.7333333333333,1.42857142857143,3,30,11,30
6923,12.5333333333333,355,38,20,38,20,26,10,3.38333333333333,1.14285714285714,3,20,6,13
0,55.0333333333333,1430,27,9,449,168,48,12,20,1.28571428571429,5,5,11,5
370,92.6833333333333,3977,111,52,132,88,25,10,100.683333333333,1.25,3,49,9,52
8589,6.08333333333333,165,12,5,27,27,23,10,1.86666666666667,1,3,4,4,5
8728,103.983333333333,3175,87,50,156,89,14,8,93.4,1.14285714285714,2,50,6,37
8383,49.0666666666667,2876,56,49,60,60,9,5,47.85,1.33333333333333,2,49,5,49
8267,51.05,1401,41,9,381,164,29,8,38.25,1.5,5,7,5,8
1394,28.2333333333333,592,41,12,191,82,25,8,21.9666666666667,1.25,6,12,8,12
1418,16.0666666666667,379,35,12,40,30,30,9,7.98333333333333,1,6,12,3,2
7225,29.6833333333333,1632,33,24,94,78,10,6,30.0333333333333,1.33333333333333,2,24,4,9
5356,13.8833333333333,833,102,102,11,11,5,5,12.9166666666667,1,1,102,5,102
1926,32.7833333333333,1094,75,17,121,87,51,14,20,1.16666666666667,7,17,14,17
5597,1.1,66,2,2,0,0,4,4,0.2,1,1,2,4,2
3595,112.45,1967,239,69,166,86,22,13,99.7333333333333,1.25,4,50,13,50
7934,70.7166666666667,1271,241,73,77,21,60,26,65.3666666666667,1.18181818181818,4,71,17,73
3228,5.51666666666667,169,8,4,17,17,16,8,1.63333333333333,1,3,2,4,2
5251,72.2166666666667,2457,109,64,188,103,45,19,71.95,1.1875,3,64,14,22
3816,22.7166666666667,580,39,15,107,42,26,16,12.0666666666667,1.4,3,15,4,11
616,6.96666666666667,169,56,38,28,26,18,7,4.83333333333333,1.2,3,8,6,38
833,55.45,804,231,50,72,17,55,17,57.6166666666667,1.14285714285714,6,50,8,49
1730,29.0166666666667,425,82,17,129,47,120,27,11.8166666666667,1.22222222222222,9,17,25,8
1343,17.6333333333333,622,37,14,74,74,50,28,7.4,1.2,4,4,28,4
3331,31.9666666666667,556,47,9,369,149,95,25,18.4666666666667,1.2,8,7,25,7
3500,435,23103,124,67,434,381,34,14,220.5,1.25,3,67,10,55
7721,286.15,9350,195,69,250,127,50,27,150.35,1.2,4,69,11,60
8344,741.333333333333,15899,191,65,821,322,41,17,491.516666666667,1.22222222222222,4,65,12,57
6072,40.7,888,94,30,189,66,129,40,44.3,1.23809523809524,4,23,40,23
7020,5.5,146,20,8,43,43,19,8,3.38333333333333,1,3,8,3,5
4461,2.3,138,7,7,25,25,10,10,1.6,1,1,7,10,7
286,136.116666666667,2415,199,53,167,53,64,19,146.4,1.42857142857143,5,50,18,53
5332,7.9,166,18,5,21,12,66,18,2.31666666666667,1.05882352941176,5,3,12,4
8001,134.633333333333,2017,142,30,741,168,102,20,70.6,1.22222222222222,12,30,4,15
5124,34.9333333333333,1198,48,32,102,62,32,17,26.4666666666667,1.4,2,32,17,32
6728,29.65,719,64,22,120,46,32,10,28.6333333333333,1.16666666666667,5,22,5,20
6749,430.566666666667,9273,190,65,578,173,61,18,318.966666666667,1.14285714285714,5,57,15,65
6979,1,60,5,5,0,0,3,3,0.216666666666667,1,1,5,3,5
4788,87.5833333333333,4349,87,54,147,85,20,10,88.1666666666667,1.5,3,54,10,54
8147,47.5,1450,100,32,132,51,38,12,47.6666666666667,1.25,4,32,10,26
893,49.3666666666667,1510,109,50,209,83,82,28,41.2666666666667,1.2,8,50,5,8
5419,56.8833333333333,2898,47,37,187,103,45,24,58.4,1.26315789473684,2,37,21,10
7377,103.916666666667,1525,164,47,298,68,59,13,65.0666666666667,1.25,8,38,10,15
6651,80.2166666666667,4813,31,31,169,169,9,9,52.2333333333333,1,1,31,9,31
1109,10.05,431,7,4,160,160,14,7,6.63333333333333,1,2,4,7,4
1910,8.85,393,11,8,61,57,32,23,7.98333333333333,1.11764705882353,2,8,23,8
3242,39.9166666666667,1152,41,18,182,81,32,9,30.8166666666667,1.25,5,18,9,18
4287,29.7666666666667,396,101,34,171,57,54,13,23.6,1.33333333333333,8,34,11,6
5405,114.05,3187,90,37,333,112,55,17,84.7833333333333,1.4,6,28,7,8
5903,4.95,188,8,6,33,33,20,14,2.48333333333333,1,2,6,14,6
8293,60.6333333333333,2442,145,73,57,38,11,8,58.85,1,2,72,8,72
2334,36.4833333333333,732,46,13,277,113,63,15,23.1833333333333,1.375,6,13,15,13
6380,94.0666666666667,5165,70,68,77,77,17,11,47.5166666666667,1.33333333333333,2,68,11,68
7459,24.6666666666667,917,56,37,171,70,42,15,22.9833333333333,1.11111111111111,4,37,15,37
3714,8.9,534,34,34,16,16,4,4,8.76666666666667,1.33333333333333,1,34,4,34
8463,73.65,1938,269,79,155,118,52,20,77.4833333333333,1.33333333333333,5,72,19,75
5793,230.95,13857,56,56,272,272,14,14,168.1,1,1,56,14,56
8024,40.5833333333333,697,136,25,202,52,57,9,32.4833333333333,1.33333333333333,10,24,8,25
6658,263.8,4748,227,68,288,111,37,14,200.116666666667,1.2,4,55,7,55
8785,23.4666666666667,412,93,31,87,73,44,7,4.8,1,7,31,5,9
1593,1.18333333333333,71,4,4,0,0,5,5,0.05,1,1,4,5,4
665,52.45,2270,103,52,98,90,57,33,54.65,1.14285714285714,4,38,33,38
5885,175.35,6753,141,71,170,104,12,6,172.566666666667,1.2,3,71,6,71
8291,426.05,13713,165,57,496,272,31,14,209.65,1,3,55,14,55
5780,74.9666666666667,1161,114,24,308,128,123,39,47.6333333333333,1.25,11,24,7,8
7818,17,521,49,22,63,41,45,18,14.8833333333333,1.13333333333333,3,13,17,22
1181,36.9666666666667,611,70,14,85,29,133,16,22.7166666666667,1.5,13,14,15,3
6946,74.6166666666667,4353,30,25,265,204,10,6,68.9666666666667,1,2,25,6,25
1385,6.01666666666667,194,9,6,172,96,22,14,4.76666666666667,1.16666666666667,2,3,14,3
8058,214.983333333333,7296,143,53,285,152,69,22,177.133333333333,1.16666666666667,4,53,22,53
2013,133.333333333333,7381,39,30,362,288,43,32,144.033333333333,1.14285714285714,2,30,32,30
5420,19.4666666666667,1168,38,38,35,35,11,11,23.6333333333333,1.2,1,38,11,38
8370,43.85,2531,29,24,128,128,26,17,49.7,1.25,2,24,17,24
6314,50.7833333333333,2952,57,52,82,63,14,8,49.05,1.2,2,52,8,52
7640,60.3833333333333,1780,150,54,96,30,36,9,25.8,1.16666666666667,5,54,7,28
3174,24.2333333333333,740,103,52,34,21,15,8,26.2333333333333,1.33333333333333,2,51,8,51
7840,181.316666666667,6760,116,51,304,145,29,12,137.2,1.125,4,51,9,12
342,77.0833333333333,3346,82,57,209,85,21,7,17,1,3,57,7,13
7331,27.3,490,96,30,162,91,84,20,17.9833333333333,1.2,7,24,11,30
6344,314.1,4902,398,76,371,103,106,32,298.8,1.23076923076923,6,69,32,69
1468,13.7166666666667,516,22,11,81,49,21,9,11.8833333333333,1.33333333333333,3,11,4,6
8434,10.45,185,36,9,102,44,28,9,6.83333333333333,1.33333333333333,5,6,3,8
3488,41.0666666666667,1914,12,5,104,104,11,5,10.5166666666667,1,3,5,5,5
7023,79.4833333333333,4769,53,53,91,91,4,4,74.4166666666667,1,1,53,4,53
7038,36.15,2064,55,51,76,45,26,16,11.6666666666667,1.11111111111111,2,51,10,4
5149,12.0166666666667,510,16,8,90,86,46,25,8.85,1.14285714285714,3,8,25,8
964,33.8333333333333,1212,36,20,90,71,34,10,24.3,1.14285714285714,5,20,6,2
6378,34.5666666666667,1402,85,53,104,48,41,13,33.85,1.25,5,53,7,8
3573,14.5,211,34,7,67,34,32,6,7.78333333333333,1.2,8,3,4,6
1069,9.63333333333333,360,17,7,0,0,23,15,4.06666666666667,1.25,3,7,15,7
7995,169.566666666667,2482,110,21,1180,283,121,20,140.466666666667,1.5,15,12,3,5
3369,26.3166666666667,1078,63,27,66,50,32,11,21.7833333333333,1.2,5,27,11,27
7394,21.7833333333333,344,44,11,191,83,34,9,14.8166666666667,1.16666666666667,7,8,3,11
1726,47.6333333333333,951,93,22,97,36,83,17,21.6166666666667,1.3,9,3,6,3
1617,47.2833333333333,863,80,16,104,58,91,15,19.3666666666667,1.25,10,16,11,6
4080,14.9166666666667,640,39,28,71,40,14,7,12.55,1,2,28,7,28
7471,58.15,1868,128,51,170,48,48,8,19,1.25,7,51,6,8
7812,83.4666666666667,2478,112,53,193,105,19,10,83.15,1.28571428571429,3,51,6,53
1144,19.1833333333333,1151,66,66,24,24,14,14,18.5166666666667,1,1,66,14,66
8158,139.883333333333,4779,179,69,155,82,35,17,127.233333333333,1.66666666666667,3,69,9,58
8701,35.2333333333333,1949,37,26,111,105,21,9,26.1666666666667,1,3,26,9,26
4208,27.4666666666667,1094,132,57,53,40,18,7,12.3166666666667,1,3,57,7,57
2224,392.533333333333,14529,186,67,619,295,103,44,403.85,1.19354838709677,4,55,40,13
5510,6.4,384,15,15,49,49,4,4,5.91666666666667,1.33333333333333,1,15,4,15
5604,109.566666666667,4932,33,16,799,534,20,9,40.4833333333333,1.2,3,16,7,12
988,9.5,293,22,16,56,31,27,14,6.73333333333333,1.14285714285714,3,16,10,4
7265,4.96666666666667,298,20,20,9,9,6,6,3.83333333333333,1,1,20,6,20
7877,174.083333333333,3759,166,52,356,90,38,14,155.866666666667,1.07692307692308,5,39,6,52
864,26.1166666666667,1567,52,52,32,32,6,6,3.41666666666667,1,1,52,6,52
3540,1730.68333333333,28526,254,71,1475,467,69,40,951.616666666667,1.1304347826087,4,71,40,71
3118,225.766666666667,6705,174,56,353,119,32,14,181.516666666667,1.33333333333333,5,56,14,56
8738,80.9166666666667,1885,138,48,263,124,45,12,77.3,1.28571428571429,5,48,8,48
6785,13.15,215,38,9,83,52,39,7,6.5,1.5,7,8,6,9
6125,95.3833333333333,4000,80,46,330,260,22,11,99.05,1.16666666666667,3,21,7,46
6271,15.7833333333333,291,44,13,70,24,25,7,8.13333333333333,1.16666666666667,5,13,7,13
6958,8.86666666666667,342,22,15,35,22,23,12,5.21666666666667,1.25,3,15,12,15
518,50.4666666666667,724,115,22,322,107,110,17,36.2166666666667,1.4,11,18,9,10
8161,93.1,2572,120,41,187,100,36,16,56.9166666666667,1.33333333333333,4,32,16,32
2844,21.7166666666667,554,68,18,60,24,42,9,9.53333333333333,1.28571428571429,7,18,8,12
389,9.95,186,21,6,24,13,50,13,4.4,1.3,5,4,12,4
1952,5.5,260,10,7,74,74,17,10,2.01666666666667,1.16666666666667,2,3,10,3
7506,2.81666666666667,98,10,6,0,0,12,9,1.31666666666667,1,2,6,9,6
377,6.01666666666667,361,8,8,49,49,4,4,5.56666666666667,1,1,8,4,8
6945,36.9,1371,25,15,253,166,9,3,31.4666666666667,1,3,15,3,3
8303,43.1166666666667,716,61,12,218,76,77,18,17.5833333333333,1.3,10,3,8,5
6298,6.83333333333333,281,37,24,10,10,18,10,3.73333333333333,1,3,24,4,6
7747,83.95,3540,258,75,88,58,25,7,72.5666666666667,1,4,75,7,75
7490,294.183333333333,6698,202,57,602,240,48,17,212.816666666667,1.125,5,57,17,57
3565,30.0333333333333,574,97,32,80,23,20,5,21.2166666666667,1,4,32,5,32
8224,172.6,4147,158,70,377,288,47,21,121.066666666667,1.1875,3,70,21,70
1390,4.03333333333333,242,5,5,0,0,9,9,0.9,1,1,5,9,5
7017,32.4,636,35,16,183,131,25,10,17.9833333333333,1.2,4,16,5,6
7461,36.4,656,47,17,209,71,41,11,25.0833333333333,1.125,5,17,6,7
6865,1.26666666666667,76,2,2,0,0,12,12,0.3,1,1,2,12,2
2964,2.93333333333333,103,8,5,17,17,8,4,1.36666666666667,1,2,5,4,3
5679,27.9166666666667,416,68,22,138,44,53,18,19.6666666666667,1.2,6,16,9,9
6101,24.4166666666667,950,55,37,139,77,23,13,23.6333333333333,1.08333333333333,3,37,5,8
441,42.2166666666667,830,111,26,119,54,114,24,37.9666666666667,1.25,9,26,10,10
1568,44.9333333333333,1666,104,51,131,41,38,13,36.4666666666667,1.08333333333333,5,51,6,22
1111,35.5166666666667,1219,59,13,274,141,51,12,22.1166666666667,1.2,7,13,12,13
1134,11.0166666666667,181,30,10,73,55,41,11,6.38333333333333,1,5,4,11,4
1091,10.3666666666667,372,11,9,55,55,14,9,6.7,1.25,2,9,9,9
1119,90.95,1616,130,30,251,65,40,8,47.2,1.25,7,28,6,23
